2020-05-15 01:03:02 INFO [stats.py:111] Walker: Step: 10000. Time Elapsed: 43.095 s Mean Reward: -5.862. Std of Reward: 2.897. Training.
2020-05-15 01:03:31 INFO [stats.py:111] Walker: Step: 20000. Time Elapsed: 72.260 s Mean Reward: -5.469. Std of Reward: 2.681. Training.
2020-05-15 01:04:02 INFO [stats.py:111] Walker: Step: 30000. Time Elapsed: 102.389 s Mean Reward: -5.698. Std of Reward: 3.021. Training.
2020-05-15 01:04:32 INFO [stats.py:111] Walker: Step: 40000. Time Elapsed: 132.710 s Mean Reward: -5.640. Std of Reward: 2.986. Training.
2020-05-15 01:05:05 INFO [stats.py:111] Walker: Step: 50000. Time Elapsed: 165.534 s Mean Reward: -5.368. Std of Reward: 2.866. Training.
2020-05-15 01:05:35 INFO [stats.py:111] Walker: Step: 60000. Time Elapsed: 195.841 s Mean Reward: -5.297. Std of Reward: 2.950. Training.
2020-05-15 01:06:05 INFO [stats.py:111] Walker: Step: 70000. Time Elapsed: 226.206 s Mean Reward: -4.952. Std of Reward: 3.081. Training.
2020-05-15 01:06:36 INFO [stats.py:111] Walker: Step: 80000. Time Elapsed: 256.930 s Mean Reward: -5.047. Std of Reward: 2.916. Training.
2020-05-15 01:07:10 INFO [stats.py:111] Walker: Step: 90000. Time Elapsed: 290.363 s Mean Reward: -4.534. Std of Reward: 3.030. Training.
2020-05-15 01:07:40 INFO [stats.py:111] Walker: Step: 100000. Time Elapsed: 321.150 s Mean Reward: -4.252. Std of Reward: 2.782. Training.
2020-05-15 01:08:11 INFO [stats.py:111] Walker: Step: 110000. Time Elapsed: 351.799 s Mean Reward: -4.101. Std of Reward: 2.850. Training.
2020-05-15 01:08:42 INFO [stats.py:111] Walker: Step: 120000. Time Elapsed: 383.228 s Mean Reward: -4.152. Std of Reward: 3.015. Training.
2020-05-15 01:09:13 INFO [stats.py:111] Walker: Step: 130000. Time Elapsed: 414.277 s Mean Reward: -3.929. Std of Reward: 3.126. Training.
2020-05-15 01:09:47 INFO [stats.py:111] Walker: Step: 140000. Time Elapsed: 447.559 s Mean Reward: -3.804. Std of Reward: 3.058. Training.
2020-05-15 01:10:17 INFO [stats.py:111] Walker: Step: 150000. Time Elapsed: 477.858 s Mean Reward: -3.342. Std of Reward: 3.041. Training.
2020-05-15 01:10:48 INFO [stats.py:111] Walker: Step: 160000. Time Elapsed: 508.698 s Mean Reward: -3.325. Std of Reward: 2.860. Training.
2020-05-15 01:11:18 INFO [stats.py:111] Walker: Step: 170000. Time Elapsed: 539.227 s Mean Reward: -2.933. Std of Reward: 3.094. Training.
2020-05-15 01:11:48 INFO [stats.py:111] Walker: Step: 180000. Time Elapsed: 569.256 s Mean Reward: -2.982. Std of Reward: 3.222. Training.
2020-05-15 01:12:21 INFO [stats.py:111] Walker: Step: 190000. Time Elapsed: 601.880 s Mean Reward: -2.410. Std of Reward: 3.114. Training.
2020-05-15 01:12:52 INFO [stats.py:111] Walker: Step: 200000. Time Elapsed: 632.520 s Mean Reward: -2.307. Std of Reward: 3.021. Training.
2020-05-15 01:13:22 INFO [stats.py:111] Walker: Step: 210000. Time Elapsed: 662.384 s Mean Reward: -1.883. Std of Reward: 3.131. Training.
2020-05-15 01:13:51 INFO [stats.py:111] Walker: Step: 220000. Time Elapsed: 692.261 s Mean Reward: -1.873. Std of Reward: 3.101. Training.
2020-05-15 01:14:21 INFO [stats.py:111] Walker: Step: 230000. Time Elapsed: 722.187 s Mean Reward: -1.380. Std of Reward: 3.196. Training.
2020-05-15 01:14:51 INFO [stats.py:111] Walker: Step: 240000. Time Elapsed: 751.922 s Mean Reward: -1.170. Std of Reward: 3.316. Training.
2020-05-15 01:15:23 INFO [stats.py:111] Walker: Step: 250000. Time Elapsed: 784.121 s Mean Reward: -0.932. Std of Reward: 3.376. Training.
2020-05-15 01:15:52 INFO [stats.py:111] Walker: Step: 260000. Time Elapsed: 812.890 s Mean Reward: -0.322. Std of Reward: 3.412. Training.
2020-05-15 01:16:23 INFO [stats.py:111] Walker: Step: 270000. Time Elapsed: 843.463 s Mean Reward: -0.372. Std of Reward: 3.225. Training.
2020-05-15 01:16:53 INFO [stats.py:111] Walker: Step: 280000. Time Elapsed: 873.696 s Mean Reward: -0.457. Std of Reward: 3.136. Training.
2020-05-15 01:17:23 INFO [stats.py:111] Walker: Step: 290000. Time Elapsed: 904.082 s Mean Reward: 0.358. Std of Reward: 3.375. Training.
2020-05-15 01:17:53 INFO [stats.py:111] Walker: Step: 300000. Time Elapsed: 933.544 s Mean Reward: 0.370. Std of Reward: 3.601. Training.
2020-05-15 01:18:24 INFO [stats.py:111] Walker: Step: 310000. Time Elapsed: 964.435 s Mean Reward: 0.717. Std of Reward: 3.493. Training.
2020-05-15 01:18:56 INFO [stats.py:111] Walker: Step: 320000. Time Elapsed: 996.964 s Mean Reward: 1.047. Std of Reward: 3.387. Training.
2020-05-15 01:19:28 INFO [stats.py:111] Walker: Step: 330000. Time Elapsed: 1028.365 s Mean Reward: 1.093. Std of Reward: 3.316. Training.
2020-05-15 01:19:58 INFO [stats.py:111] Walker: Step: 340000. Time Elapsed: 1058.375 s Mean Reward: 1.667. Std of Reward: 3.734. Training.
2020-05-15 01:20:29 INFO [stats.py:111] Walker: Step: 350000. Time Elapsed: 1089.337 s Mean Reward: 1.730. Std of Reward: 3.594. Training.
2020-05-15 01:20:58 INFO [stats.py:111] Walker: Step: 360000. Time Elapsed: 1119.090 s Mean Reward: 2.033. Std of Reward: 3.444. Training.
2020-05-15 01:21:29 INFO [stats.py:111] Walker: Step: 370000. Time Elapsed: 1149.351 s Mean Reward: 1.722. Std of Reward: 3.779. Training.
2020-05-15 01:21:58 INFO [stats.py:111] Walker: Step: 380000. Time Elapsed: 1179.257 s Mean Reward: 2.067. Std of Reward: 3.647. Training.
2020-05-15 01:22:31 INFO [stats.py:111] Walker: Step: 390000. Time Elapsed: 1211.566 s Mean Reward: 2.370. Std of Reward: 3.642. Training.
2020-05-15 01:23:00 INFO [stats.py:111] Walker: Step: 400000. Time Elapsed: 1241.207 s Mean Reward: 2.479. Std of Reward: 3.693. Training.
2020-05-15 01:23:31 INFO [stats.py:111] Walker: Step: 410000. Time Elapsed: 1271.553 s Mean Reward: 2.709. Std of Reward: 3.605. Training.
2020-05-15 01:24:01 INFO [stats.py:111] Walker: Step: 420000. Time Elapsed: 1301.384 s Mean Reward: 2.610. Std of Reward: 3.683. Training.
2020-05-15 01:24:30 INFO [stats.py:111] Walker: Step: 430000. Time Elapsed: 1331.185 s Mean Reward: 3.177. Std of Reward: 3.657. Training.
2020-05-15 01:25:01 INFO [stats.py:111] Walker: Step: 440000. Time Elapsed: 1361.354 s Mean Reward: 3.021. Std of Reward: 3.692. Training.
2020-05-15 01:25:31 INFO [stats.py:111] Walker: Step: 450000. Time Elapsed: 1391.727 s Mean Reward: 2.771. Std of Reward: 3.657. Training.
2020-05-15 01:26:05 INFO [stats.py:111] Walker: Step: 460000. Time Elapsed: 1425.673 s Mean Reward: 3.308. Std of Reward: 3.632. Training.
2020-05-15 01:26:36 INFO [stats.py:111] Walker: Step: 470000. Time Elapsed: 1456.514 s Mean Reward: 3.714. Std of Reward: 3.653. Training.
2020-05-15 01:27:09 INFO [stats.py:111] Walker: Step: 480000. Time Elapsed: 1489.701 s Mean Reward: 3.878. Std of Reward: 3.779. Training.
2020-05-15 01:27:40 INFO [stats.py:111] Walker: Step: 490000. Time Elapsed: 1520.746 s Mean Reward: 4.001. Std of Reward: 4.138. Training.
2020-05-15 01:28:10 INFO [stats.py:111] Walker: Step: 500000. Time Elapsed: 1550.824 s Mean Reward: 4.048. Std of Reward: 3.998. Training.
2020-05-15 01:28:40 INFO [stats.py:111] Walker: Step: 510000. Time Elapsed: 1580.968 s Mean Reward: 4.175. Std of Reward: 4.132. Training.
2020-05-15 01:29:10 INFO [stats.py:111] Walker: Step: 520000. Time Elapsed: 1610.909 s Mean Reward: 4.063. Std of Reward: 4.252. Training.
2020-05-15 01:29:41 INFO [stats.py:111] Walker: Step: 530000. Time Elapsed: 1641.574 s Mean Reward: 4.454. Std of Reward: 4.012. Training.
2020-05-15 01:30:14 INFO [stats.py:111] Walker: Step: 540000. Time Elapsed: 1675.045 s Mean Reward: 4.698. Std of Reward: 4.008. Training.
2020-05-15 01:30:44 INFO [stats.py:111] Walker: Step: 550000. Time Elapsed: 1704.847 s Mean Reward: 4.592. Std of Reward: 3.777. Training.
2020-05-15 01:31:13 INFO [stats.py:111] Walker: Step: 560000. Time Elapsed: 1734.281 s Mean Reward: 4.917. Std of Reward: 4.007. Training.
2020-05-15 01:31:43 INFO [stats.py:111] Walker: Step: 570000. Time Elapsed: 1763.392 s Mean Reward: 4.928. Std of Reward: 3.749. Training.
2020-05-15 01:32:12 INFO [stats.py:111] Walker: Step: 580000. Time Elapsed: 1792.446 s Mean Reward: 4.785. Std of Reward: 4.248. Training.
2020-05-15 01:32:41 INFO [stats.py:111] Walker: Step: 590000. Time Elapsed: 1821.878 s Mean Reward: 4.768. Std of Reward: 4.246. Training.
2020-05-15 01:33:10 INFO [stats.py:111] Walker: Step: 600000. Time Elapsed: 1851.055 s Mean Reward: 5.035. Std of Reward: 4.195. Training.
