Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
180000,1.371091,25.361477572559366,1.3169185,5.3136201079413885,5.3136201079413885,2.2492666,0.43302763,0.0029478043,0.19826016,0.00491318,1.0
190000,1.3673168,24.641025641025642,1.45837,5.17682996896597,5.17682996896597,2.5680616,0.45662433,0.0029452955,0.19817647,0.004909008,1.0
200000,1.3632005,25.002597402597402,1.615889,5.282130906488988,5.282130906488988,2.1828961,0.3263378,0.0029415577,0.1980519,0.0049027903,1.0
210000,1.3575537,26.38082191780822,1.7163675,5.989953864141891,5.989953864141891,2.5490592,0.40087482,0.0029376675,0.19792226,0.004896322,1.0
220000,1.3533472,27.267045454545453,1.7531766,5.959325199424376,5.959325199424376,2.4216723,0.31704867,0.0029350214,0.19783404,0.004891918,1.0
230000,1.3501728,26.758333333333333,1.9258193,6.227551752328873,6.227551752328873,2.6297596,0.35993323,0.002932334,0.19774446,0.004887449,1.0
240000,1.3471725,26.769444444444446,2.1198728,6.434783881902694,6.434783881902694,2.88107,0.2658846,0.0029297015,0.19765669,0.0048830686,1.0
250000,1.3446056,26.806094182825486,2.3294525,6.6209499646091725,6.6209499646091725,2.9201074,0.24898976,0.0029270286,0.19756761,0.004878625,1.0
260000,1.3426759,27.451428571428572,2.5216956,7.164128813402994,7.164128813402994,3.2716029,0.28248215,0.0029243247,0.19747749,0.004874127,1.0
270000,1.3414228,28.08139534883721,2.6932542,6.9261218732179595,6.9261218732179595,3.072959,0.28671157,0.0029215442,0.1973848,0.004869503,1.0
280000,1.3401095,28.283625730994153,2.8542197,7.3841233230822265,7.3841233230822265,3.5280504,0.20050626,0.002918802,0.19729337,0.004864941,1.0
290000,1.3369777,28.612244897959183,2.911972,7.32516007501223,7.32516007501223,3.4710517,0.15441732,0.0029145672,0.19715223,0.004857897,1.0
300000,1.3334596,29.39814814814815,3.1092806,7.659727844866839,7.659727844866839,3.3069272,0.15489309,0.0029102543,0.19700848,0.004850721,1.0
310000,1.3315753,29.123493975903614,3.3186417,7.8917018272072434,7.8917018272072434,3.3341112,0.14354697,0.002907356,0.19691184,0.0048459014,1.0
