Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
282000,1.4200307,26.045454545454547,-0.70926726,0.9427139753693933,0.9427139753693933,1.0
285000,1.4200305,25.104347826086958,-0.74437463,1.0453246336916218,1.0453246336916218,1.0
288000,1.4191723,24.683760683760685,-0.64742774,1.2588042713638046,1.2588042713638046,1.0
291000,1.4181317,25.741071428571427,-0.61627,1.4932879367760852,1.4932879367760852,1.0
294000,1.4181317,24.423728813559322,-0.6037602,1.2949394715034355,1.2949394715034355,1.0
297000,1.4165611,25.283185840707965,-0.27116674,2.226671050080156,2.226671050080156,1.0
300000,1.4155703,24.352941176470587,-0.57404166,1.4110869990677393,1.4110869990677393,1.0
303000,1.41557,25.210526315789473,-0.34877643,2.3504652867191718,2.3504652867191718,1.0
306000,1.414929,25.875,-0.3930358,2.0244651857231344,2.0244651857231344,1.0
309000,1.4147557,25.848214285714285,-0.415117,1.8826478347182274,1.8826478347182274,1.0
312000,1.4144872,24.454545454545453,-0.43550554,1.6327108094247722,1.6327108094247722,1.0
315000,1.4111271,26.009345794392523,-0.044849224,2.5889716438345007,2.5889716438345007,1.0
318000,1.411127,26.685185185185187,-0.33921528,1.7535292136448402,1.7535292136448402,1.0
321000,1.4106656,25.660714285714285,-0.22958627,2.2885444174825618,2.2885444174825618,1.0
324000,1.4086176,25.854545454545455,0.097200446,2.8818031227266467,2.8818031227266467,1.0
327000,1.4086179,26.70909090909091,0.11618793,3.075526488911022,3.075526488911022,1.0
330000,1.4079769,25.495495495495497,-0.017856339,2.8906940825815712,2.8906940825815712,1.0
333000,1.4063532,26.72222222222222,0.10327916,3.274031551623786,3.274031551623786,1.0
336000,1.4063532,27.457142857142856,-0.026025906,3.3274645276789396,3.3274645276789396,1.0
339000,1.4059495,27.78095238095238,0.077584356,3.0951918705588297,3.0951918705588297,1.0
342000,1.4049212,26.700934579439252,0.1891429,3.476885396047173,3.476885396047173,1.0
345000,1.4049213,26.0990990990991,0.21963544,3.760784450683508,3.760784450683508,1.0
348000,1.4040987,26.10810810810811,0.16952439,3.512267969750069,3.512267969750069,1.0
351000,1.4029276,27.62857142857143,0.13799196,3.268334542001997,3.268334542001997,1.0
354000,1.4029275,27.685714285714287,0.25478667,3.820498758270627,3.820498758270627,1.0
357000,1.4017404,27.304761904761904,0.12182912,3.3334818664051236,3.3334818664051236,1.0
360000,1.3994838,27.509615384615383,0.35068977,3.594908284573328,3.594908284573328,1.0
363000,1.3994838,29.07,0.3847228,4.015238875150681,4.015238875150681,1.0
