Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10000,1.4189383,56.205714285714286,-0.032331932,-11.493808306839274,-11.493808306839274,1.0
20000,1.4194119,57.156976744186046,-0.12507889,-13.256487449934315,-13.256487449934315,1.0
30000,1.419918,57.283236994219656,-0.28050604,-14.85915127569853,-14.85915127569853,1.0
40000,1.418992,57.294117647058826,-0.5401717,-10.697381605530342,-10.697381605530342,1.0
50000,1.4184345,55.94886363636363,-0.8157186,-9.63517126576467,-9.63517126576467,1.0
60000,1.4176044,56.90173410404624,-1.2841938,-10.780406117783805,-10.780406117783805,1.0
70000,1.4168397,56.05142857142857,-1.2411478,-9.270970455237798,-9.270970455237798,1.0
80000,1.4162928,55.39325842696629,-1.4359726,-7.802314128768578,-7.802314128768578,1.0
90000,1.4156991,55.5625,-1.6638938,-7.299038491465828,-7.299038491465828,1.0
100000,1.4146322,55.19101123595506,-1.6939188,-7.77388658717777,-7.77388658717777,1.0
110000,1.4139564,56.24,-0.9434788,-5.766168709482465,-5.766168709482465,1.0
120000,1.4130471,55.94285714285714,-1.1219685,-6.302538842133114,-6.302538842133114,1.0
130000,1.411253,53.5989010989011,-0.9177505,-5.207798825912788,-5.207798825912788,1.0
140000,1.4104127,52.63636363636363,-0.47323748,-4.094766224131865,-4.094766224131865,1.0
150000,1.4094256,53.92307692307692,-0.29148915,-2.9475867597611396,-2.9475867597611396,1.0
160000,1.4075047,53.25,-0.45422745,-3.3474968649123027,-3.3474968649123027,1.0
170000,1.4065241,51.96825396825397,0.35288617,-0.8076852944792894,-0.8076852944792894,1.0
180000,1.4054643,51.72631578947368,0.5384614,0.1108485221862793,0.1108485221862793,1.0
190000,1.4039882,52.12234042553192,0.70101833,-1.1980692731573226,-1.1980692731573226,1.0
200000,1.4023827,52.38502673796791,0.94310856,-0.4149381362180659,-0.4149381362180659,1.0
210000,1.4004743,51.309178743961354,1.5368118,0.9478094306016833,0.9478094306016833,1.0
220000,1.3980029,49.24590163934426,1.5958602,1.5822188757397802,1.5822188757397802,1.0
230000,1.3965093,50.68041237113402,2.2842145,3.623618503206784,3.623618503206784,1.0
240000,1.3948768,49.82089552238806,2.1995943,2.855600053254439,2.855600053254439,1.0
250000,1.3914603,50.202127659574465,3.1859818,4.560760357135382,4.560760357135382,1.0
260000,1.3892795,49.57575757575758,3.194271,4.850104845533467,4.850104845533467,1.0
270000,1.3871784,49.83756345177665,3.1163013,4.192249889603726,4.192249889603726,1.0
280000,1.3849404,48.58910891089109,3.6869617,5.798213509344818,5.798213509344818,1.0
290000,1.3845799,50.21025641025641,3.3835373,5.349324149963183,5.349324149963183,1.0
300000,1.3840703,50.963541666666664,3.2075717,5.026699216105044,5.026699216105044,1.0
310000,1.3824209,49.35678391959799,3.899033,6.569273005478347,6.569273005478347,1.0
320000,1.380186,48.84,4.316505,6.804986953735352,6.804986953735352,1.0
330000,1.3782822,47.68780487804878,5.027662,7.857688665679357,7.857688665679357,1.0
340000,1.3750547,48.18226600985221,4.7620325,7.454130989577383,7.454130989577383,1.0
350000,1.3733621,48.6865671641791,4.537232,7.018552354170908,7.018552354170908,1.0
360000,1.3713661,47.04326923076923,4.8679466,7.672526597403563,7.672526597403563,1.0
370000,1.3679678,47.12980769230769,5.4471207,8.989533987755959,8.989533987755959,1.0
380000,1.3666197,46.576190476190476,6.411607,10.087356850930624,10.087356850930624,1.0
390000,1.3648568,47.432038834951456,6.5121946,10.701846039093635,10.701846039093635,1.0
400000,1.3619683,48.09852216748769,6.1437144,9.909521655496118,9.909521655496118,1.0
410000,1.3591751,48.251231527093594,6.55477,10.402368126244381,10.402368126244381,1.0
420000,1.3572173,47.492753623188406,6.45036,10.049304239415893,10.049304239415893,1.0
430000,1.3548869,47.20873786407767,7.459074,11.711103661624707,11.711103661624707,1.0
440000,1.3516653,48.576354679802954,7.037757,11.407213261268408,11.407213261268408,1.0
450000,1.34979,48.28712871287129,6.7846527,11.037437679744002,11.037437679744002,1.0
460000,1.3476603,47.5625,8.169986,13.349512955328313,13.349512955328313,1.0
470000,1.3442827,47.87700534759358,8.299262,13.681995756996487,13.681995756996487,1.0
480000,1.3421133,47.24154589371981,9.05078,14.542454262286569,14.542454262286569,1.0
490000,1.3392075,48.288372093023256,8.556293,13.363118855236786,13.363118855236786,1.0
500000,1.3353405,50.04891304347826,9.354679,14.491438623289673,14.491438623289673,1.0
510000,1.3341316,49.70558375634518,9.626374,14.53068873603937,14.53068873603937,1.0
520000,1.3329391,48.8294930875576,10.046379,15.476990965604783,15.476990965604783,1.0
530000,1.3312504,48.586021505376344,10.228691,15.56685753761254,15.56685753761254,1.0
540000,1.3299745,48.582089552238806,10.290647,15.725379783715775,15.725379783715775,1.0
550000,1.3284831,50.02857142857143,10.009982,15.187006399339559,15.187006399339559,1.0
560000,1.3264351,50.248618784530386,10.014714,15.53450832978273,15.53450832978273,1.0
570000,1.3253506,51.02590673575129,10.224329,16.215645042725797,16.215645042725797,1.0
580000,1.3240263,48.967136150234744,10.807903,16.732775587532387,16.732775587532387,1.0
590000,1.3198565,50.611111111111114,10.352036,15.317447230296258,15.317447230296258,1.0
600000,1.3189452,51.403141361256544,10.883178,16.151323910158965,16.151323910158965,1.0
610000,1.3178661,49.132075471698116,11.437719,17.530430170297624,17.530430170297624,1.0
620000,1.3133358,52.729885057471265,10.470618,16.007922802561072,16.007922802561072,1.0
630000,1.3131123,51.020725388601036,11.618384,18.14877954295262,18.14877954295262,1.0
640000,1.3128963,51.068627450980394,11.448697,17.306010796761637,17.306010796761637,1.0
650000,1.3111268,51.42134831460674,11.921491,18.14613577770313,18.14613577770313,1.0
660000,1.3108562,51.92063492063492,11.695725,18.31910242573925,18.31910242573925,1.0
670000,1.3106364,52.6436170212766,11.228108,17.731654248773097,17.731654248773097,1.0
680000,1.3099079,52.64324324324324,12.081272,19.415699462736807,19.415699462736807,1.0
690000,1.308337,53.21195652173913,11.339329,17.232232464970767,17.232232464970767,1.0
700000,1.3056563,52.411764705882355,12.688501,19.592431456009972,19.592431456009972,1.0
710000,1.3056252,53.358695652173914,12.851797,19.32443322856789,19.32443322856789,1.0
720000,1.306047,54.41111111111111,12.5790415,20.005260966883764,20.005260966883764,1.0
730000,1.3071434,52.95135135135135,12.044653,18.39238815986982,18.39238815986982,1.0
740000,1.3044323,53.33695652173913,12.777808,19.456461341484733,19.456461341484733,1.0
750000,1.3030076,53.054054054054056,13.765287,21.59324519118747,21.59324519118747,1.0
760000,1.3012191,52.529411764705884,13.676733,21.323232854113858,21.323232854113858,1.0
770000,1.2986426,53.016216216216215,14.040149,22.13411896615415,22.13411896615415,1.0
780000,1.2972641,53.25,13.632627,21.804066137127254,21.804066137127254,1.0
790000,1.2950898,53.064864864864866,13.766034,21.53090206739065,21.53090206739065,1.0
800000,1.2947358,53.68852459016394,14.21105,22.643495236589608,22.643495236589608,1.0
810000,1.2941321,52.891891891891895,14.197865,23.236902925774856,23.236902925774856,1.0
820000,1.2910918,53.51086956521739,14.288696,23.332775271133237,23.332775271133237,1.0
830000,1.2896888,53.70879120879121,14.786681,24.652634014848804,24.652634014848804,1.0
840000,1.2886878,54.863157894736844,14.434091,23.96146565709034,23.96146565709034,1.0
850000,1.2871058,53.409356725146196,15.729884,25.98014515540639,25.98014515540639,1.0
860000,1.2863564,53.76502732240437,15.565985,25.029094978108432,25.029094978108432,1.0
870000,1.2854626,55.29775280898876,15.8186035,25.89628194021375,25.89628194021375,1.0
880000,1.2832912,54.938202247191015,15.718851,26.126601639758334,26.126601639758334,1.0
890000,1.2812943,55.43502824858757,15.158938,25.04794870735554,25.04794870735554,1.0
900000,1.2775854,56.005714285714284,15.934502,26.205001292909895,26.205001292909895,1.0
910000,1.2744762,57.35087719298246,16.109806,26.86123842663235,26.86123842663235,1.0
920000,1.2737157,57.07471264367816,15.908463,26.45924012647199,26.45924012647199,1.0
930000,1.2759031,57.78698224852071,16.577585,27.4036323743708,27.4036323743708,1.0
940000,1.2743647,57.57058823529412,16.10732,26.96345042481142,26.96345042481142,1.0
950000,1.2731714,57.69005847953216,16.86207,28.32367900240491,28.32367900240491,1.0
960000,1.2708333,57.075581395348834,16.954689,29.62757160220035,29.62757160220035,1.0
970000,1.2704269,57.258823529411764,17.095337,28.748579268567045,28.748579268567045,1.0
980000,1.2698159,57.36898395721925,16.735332,27.639236764949665,27.639236764949665,1.0
990000,1.2676951,58.16883116883117,17.206305,29.348786031148013,29.348786031148013,1.0
1000000,1.2670528,56.46551724137931,17.70656,30.740864611905195,30.740864611905195,1.0
1010000,1.2662108,57.03488372093023,17.593065,29.89452686957541,29.89452686957541,1.0
1020000,1.2627275,57.23391812865497,17.848267,30.145049951229876,30.145049951229876,1.0
1030000,1.2611207,57.74269005847953,17.907871,30.827762868669296,30.827762868669296,1.0
1040000,1.2589715,57.9585798816568,18.358786,32.115809116137804,32.115809116137804,1.0
1050000,1.2566205,58.218934911242606,18.330694,32.055274016758396,32.055274016758396,1.0
1060000,1.2558346,56.88953488372093,17.92601,30.711136250137592,30.711136250137592,1.0
1070000,1.2566016,56.69942196531792,18.78881,31.90933424475565,31.90933424475565,1.0
1080000,1.2567292,58.74251497005988,18.784191,33.28288206939926,33.28288206939926,1.0
1090000,1.2566427,58.65714285714286,18.206747,31.68767261505127,31.68767261505127,1.0
1100000,1.2560713,58.01234567901235,19.112253,33.72942160995754,33.72942160995754,1.0
1110000,1.253255,60.18292682926829,18.879751,33.849453273342874,33.849453273342874,1.0
1120000,1.2504888,60.112994350282484,18.74904,32.80259900517259,32.80259900517259,1.0
1130000,1.2479413,59.158940397350996,19.65254,34.33486936393991,34.33486936393991,1.0
1140000,1.2464199,61.76875,19.608631,35.861189131438735,35.861189131438735,1.0
1150000,1.2442935,59.412121212121214,20.248755,37.21209889614221,37.21209889614221,1.0
1160000,1.2418299,58.285714285714285,20.062275,35.86927875259219,35.86927875259219,1.0
1170000,1.2413853,57.94117647058823,20.451786,37.101048736712514,37.101048736712514,1.0
1180000,1.2412664,58.07692307692308,20.885344,37.22471771296665,37.22471771296665,1.0
1190000,1.2395729,59.373493975903614,20.938923,38.59329719428556,38.59329719428556,1.0
1200000,1.2386862,57.84117647058824,20.605917,36.98301891298855,36.98301891298855,1.0
1210000,1.2368315,59.859756097560975,21.207006,38.9648868790487,38.9648868790487,1.0
1220000,1.2360603,57.76470588235294,21.714098,39.175049031482025,39.175049031482025,1.0
1230000,1.2352545,57.38586956521739,21.530172,37.58675376481788,37.58675376481788,1.0
1240000,1.2321184,59.6797385620915,21.645502,39.4034167954416,39.4034167954416,1.0
1250000,1.2315023,59.28484848484848,21.329746,37.719077079946345,37.719077079946345,1.0
1260000,1.230561,60.01219512195122,21.589102,39.0459285283961,39.0459285283961,1.0
1270000,1.2290039,57.50877192982456,22.273455,38.87663830651177,38.87663830651177,1.0
1280000,1.2284343,58.15976331360947,22.815807,40.031315437435396,40.031315437435396,1.0
1290000,1.2277163,59.234939759036145,22.66986,40.97506319183901,40.97506319183901,1.0
1300000,1.2269989,60.31901840490798,22.810879,40.87730006352524,40.87730006352524,1.0
1310000,1.2261716,58.97604790419162,23.016333,40.58213567162702,40.58213567162702,1.0
1320000,1.2240092,59.403614457831324,23.21901,40.580169758164736,40.580169758164736,1.0
1330000,1.2243065,59.93292682926829,22.795649,38.41179911247114,38.41179911247114,1.0
1340000,1.2243478,60.7037037037037,23.38189,40.4645723707882,40.4645723707882,1.0
1350000,1.2230504,58.97005988023952,23.919516,41.03738170326827,41.03738170326827,1.0
1360000,1.2215824,58.874251497005986,23.252275,40.29744633443341,40.29744633443341,1.0
1370000,1.2204347,59.74566473988439,23.350325,40.58782352906902,40.58782352906902,1.0
1380000,1.2196095,58.550632911392405,23.695736,40.57395262945266,40.57395262945266,1.0
1390000,1.2181334,59.87116564417178,23.618328,41.37137864857185,41.37137864857185,1.0
1400000,1.2165731,58.666666666666664,24.43739,41.49385268063772,41.49385268063772,1.0
1410000,1.2139344,59.03012048192771,24.740192,44.04225344255746,44.04225344255746,1.0
1420000,1.213624,59.25454545454546,24.51286,43.58448951502881,43.58448951502881,1.0
1430000,1.21341,60.515337423312886,24.921057,44.45630223326888,44.45630223326888,1.0
1440000,1.2127426,59.75151515151515,25.114294,44.02883041844223,44.02883041844223,1.0
1450000,1.2125089,59.66463414634146,24.799082,42.949216771416545,42.949216771416545,1.0
1460000,1.2124346,60.47239263803681,24.852451,43.36184416811891,43.36184416811891,1.0
1470000,1.2116417,61.24223602484472,25.282658,44.76668914652759,44.76668914652759,1.0
1480000,1.2106363,59.79754601226994,25.439608,44.299698975028065,44.299698975028065,1.0
1490000,1.2082888,60.38650306748466,25.818653,45.25225316966238,45.25225316966238,1.0
1500000,1.2065026,60.407407407407405,25.534819,44.731110252485685,44.731110252485685,1.0
1510000,1.2056038,61.76875,25.182673,43.93408870100975,43.93408870100975,1.0
1520000,1.2047698,60.31288343558282,25.888006,46.5791956193608,46.5791956193608,1.0
1530000,1.2025431,61.704402515723274,25.797298,46.806203056431414,46.806203056431414,1.0
1540000,1.2007806,59.77439024390244,26.028402,46.48057574647846,46.48057574647846,1.0
1550000,1.1977247,62.392405063291136,26.257782,48.13885201683527,48.13885201683527,1.0
1560000,1.1971922,60.41358024691358,25.937319,46.26600060639558,46.26600060639558,1.0
1570000,1.1966599,60.576687116564415,26.24332,47.517351805798114,47.517351805798114,1.0
1580000,1.195082,59.91463414634146,26.19977,47.143501810911225,47.143501810911225,1.0
1590000,1.1938529,62.05625,25.243383,46.798712339041366,46.798712339041366,1.0
1600000,1.1927257,61.56962025316456,26.124964,47.9519082195354,47.9519082195354,1.0
1610000,1.1907514,61.285714285714285,26.622835,48.63757465196692,48.63757465196692,1.0
1620000,1.1906999,61.4625,26.372955,47.92239503711462,47.92239503711462,1.0
1630000,1.1904649,61.08695652173913,26.94371,49.86099521565882,49.86099521565882,1.0
1640000,1.1910533,59.78048780487805,26.957014,47.674633893099696,47.674633893099696,1.0
1650000,1.1934724,60.122699386503065,27.316402,48.185983002551495,48.185983002551495,1.0
1660000,1.1952052,59.48795180722892,27.413422,45.993834334683704,45.993834334683704,1.0
1670000,1.194546,60.4601226993865,26.658821,45.72255122588456,45.72255122588456,1.0
1680000,1.19343,59.69512195121951,26.793543,46.0119642891535,46.0119642891535,1.0
1690000,1.192788,60.018181818181816,27.16271,46.84577520228014,46.84577520228014,1.0
1700000,1.1920148,60.01840490797546,26.853855,46.144856923963964,46.144856923963964,1.0
1710000,1.1913571,58.97604790419162,27.233223,47.11153657993157,47.11153657993157,1.0
1720000,1.1905962,61.78915662650602,26.725592,48.41899561432173,48.41899561432173,1.0
1730000,1.1885059,60.354838709677416,27.466791,48.478206634521484,48.478206634521484,1.0
1740000,1.1877835,59.9390243902439,27.139475,48.20784726956995,48.20784726956995,1.0
1750000,1.1869757,61.50588235294118,26.96488,48.601041215658185,48.601041215658185,1.0
1760000,1.1849784,62.38775510204081,27.049137,47.95604596032372,47.95604596032372,1.0
1770000,1.1834301,60.41358024691358,27.564766,50.23009670810935,50.23009670810935,1.0
1780000,1.1822108,60.78915662650602,27.270777,49.29010757493095,49.29010757493095,1.0
1790000,1.1810169,61.90384615384615,27.52526,50.49160707221841,50.49160707221841,1.0
1800000,1.1807455,60.63354037267081,27.783356,50.68950818932575,50.68950818932575,1.0
1810000,1.1803075,61.47953216374269,27.539766,49.50152012131969,49.50152012131969,1.0
1820000,1.1788176,61.84563758389262,27.853182,50.92898256073958,50.92898256073958,1.0
1830000,1.1783873,61.82389937106918,27.530285,51.304399430376925,51.304399430376925,1.0
1840000,1.1777722,61.4792899408284,27.74623,50.18431769077133,50.18431769077133,1.0
1850000,1.1746935,61.266666666666666,27.853342,50.20252656196215,50.20252656196215,1.0
1860000,1.173746,60.47239263803681,28.38204,51.930412242748986,51.930412242748986,1.0
1870000,1.1728061,61.19277108433735,27.804565,49.8377525732384,49.8377525732384,1.0
1880000,1.1706387,60.22784810126582,28.309755,50.479152843264714,50.479152843264714,1.0
1890000,1.1692947,60.635802469135804,28.411554,51.294080628289116,51.294080628289116,1.0
1900000,1.1680229,63.0,28.480742,53.70622334814375,53.70622334814375,1.0
1910000,1.1676165,63.74149659863946,28.287123,54.486673113587614,54.486673113587614,1.0
1920000,1.1670455,62.056603773584904,28.571167,52.69787474098445,52.69787474098445,1.0
1930000,1.1665624,62.063291139240505,28.626232,52.03035254380371,52.03035254380371,1.0
1940000,1.1662027,63.76129032258064,28.799906,53.51806439430483,53.51806439430483,1.0
1950000,1.164184,63.032051282051285,29.0275,54.890515227348374,54.890515227348374,1.0
1960000,1.1628542,61.29375,29.395605,54.35314371585846,54.35314371585846,1.0
1970000,1.1619722,63.993506493506494,28.967579,53.799631266440116,53.799631266440116,1.0
1980000,1.1607096,63.64935064935065,29.573185,55.96492148064948,55.96492148064948,1.0
1990000,1.1596864,61.11875,29.927128,54.74308817134881,54.74308817134881,1.0
2000000,1.1586416,60.81481481481482,29.962679,53.610387169284586,53.610387169284586,1.0
2010000,1.1568573,62.24683544303797,29.608768,54.79688862909244,54.79688862909244,1.0
2020000,1.1556772,64.20915032679738,30.027573,56.10263462939294,56.10263462939294,1.0
2030000,1.1536324,62.28481012658228,29.733788,54.627334274823156,54.627334274823156,1.0
2040000,1.1537529,64.02597402597402,30.170012,56.182628148561946,56.182628148561946,1.0
2050000,1.1541142,62.967948717948715,30.401352,55.30099252554086,55.30099252554086,1.0
2060000,1.1543753,64.07792207792208,30.250023,55.66001675345681,55.66001675345681,1.0
2070000,1.1523592,63.26282051282051,30.404598,54.25824901385185,54.25824901385185,1.0
2080000,1.1513232,62.71337579617835,30.591639,54.994845384245465,54.994845384245465,1.0
2090000,1.1506463,63.20645161290322,30.719543,54.831909979543376,54.831909979543376,1.0
2100000,1.1505518,62.56962025316456,31.304626,56.90074572985685,56.90074572985685,1.0
2110000,1.1507958,64.86754966887418,30.80551,57.00513834074924,57.00513834074924,1.0
2120000,1.1511362,62.92307692307692,30.50595,54.858219403486984,54.858219403486984,1.0
2130000,1.1499323,63.166666666666664,30.787804,56.53684155146281,56.53684155146281,1.0
2140000,1.1490674,63.72077922077922,30.9102,57.485716561348205,57.485716561348205,1.0
2150000,1.1481943,65.49019607843137,30.733932,58.37206089655558,58.37206089655558,1.0
2160000,1.1487381,63.675496688741724,30.905708,56.505322493516005,56.505322493516005,1.0
2170000,1.1470411,64.67320261437908,30.869867,56.15314260495254,56.15314260495254,1.0
2180000,1.1460565,63.24516129032258,31.32172,56.5132629517586,56.5132629517586,1.0
2190000,1.1484176,62.32484076433121,31.132393,55.00501411775999,55.00501411775999,1.0
2200000,1.1481248,63.483870967741936,31.77648,57.403235552387855,57.403235552387855,1.0
2210000,1.1474453,62.87261146496815,31.231524,55.14368646463771,55.14368646463771,1.0
2220000,1.1457855,63.896103896103895,31.223722,57.62330148127172,57.62330148127172,1.0
2230000,1.1439297,65.33112582781457,31.19453,56.47013324459657,56.47013324459657,1.0
2240000,1.1430305,65.62666666666667,31.014643,56.603290475209555,56.603290475209555,1.0
2250000,1.1422541,63.27564102564103,32.123085,58.28946546407846,58.28946546407846,1.0
2260000,1.1421511,63.714285714285715,32.10344,57.53687505598192,57.53687505598192,1.0
2270000,1.1407968,63.896103896103895,31.405483,56.8375898522216,56.8375898522216,1.0
2280000,1.1387309,64.02597402597402,31.694849,58.06570734296526,58.06570734296526,1.0
2290000,1.1365794,63.67741935483871,31.878424,58.645676508257466,58.645676508257466,1.0
2300000,1.1358831,63.6948051948052,31.520533,57.941790747952155,57.941790747952155,1.0
2310000,1.1351497,63.46496815286624,31.800718,58.842900491529896,58.842900491529896,1.0
2320000,1.1332275,63.201298701298704,32.672234,59.65359015342517,59.65359015342517,1.0
2330000,1.1327361,64.88815789473684,31.775274,59.01822270845112,59.01822270845112,1.0
2340000,1.1322114,65.01986754966887,32.01946,59.412781405922594,59.412781405922594,1.0
2350000,1.1308099,65.52348993288591,32.312653,60.770149892171226,60.770149892171226,1.0
2360000,1.1303791,66.39597315436242,32.36494,61.20944880799159,61.20944880799159,1.0
2370000,1.1297857,65.06622516556291,32.27681,59.39348163352108,59.39348163352108,1.0
2380000,1.1287441,65.1456953642384,32.27014,59.499219439677056,59.499219439677056,1.0
2390000,1.129291,66.57432432432432,31.889853,59.56448490555222,59.56448490555222,1.0
2400000,1.1296395,66.58503401360544,32.029377,60.36103130031277,60.36103130031277,1.0
2410000,1.1299944,64.86792452830188,32.38228,59.59684905153237,59.59684905153237,1.0
2420000,1.1285801,67.82608695652173,31.890469,60.01093749477439,60.01093749477439,1.0
2430000,1.1266456,67.70547945205479,31.61927,59.217225545073205,59.217225545073205,1.0
2440000,1.1253827,66.0738255033557,32.079254,59.70761456585571,59.70761456585571,1.0
2450000,1.1256934,65.4,32.099255,59.5282448395988,59.5282448395988,1.0
2460000,1.1247863,65.90604026845638,32.143547,59.47360040037424,59.47360040037424,1.0
2470000,1.1242559,67.90344827586208,31.812319,60.78468330646383,60.78468330646383,1.0
2480000,1.1234874,66.58108108108108,32.43704,62.33129376334113,62.33129376334113,1.0
2490000,1.1228478,66.72108843537416,32.426823,62.772608473494245,62.772608473494245,1.0
2500000,1.1219743,66.53061224489795,32.182068,60.902742972245086,60.902742972245086,1.0
2510000,1.1210679,65.19205298013244,32.433193,60.28082962541391,60.28082962541391,1.0
2520000,1.1200792,65.69333333333333,32.237186,60.02135320027669,60.02135320027669,1.0
2530000,1.118919,66.99319727891157,32.221073,60.01432091849191,60.01432091849191,1.0
2540000,1.1175046,69.32624113475177,32.479767,62.26600238638864,62.26600238638864,1.0
2550000,1.1154468,67.90277777777777,31.832335,60.17574522084203,60.17574522084203,1.0
2560000,1.1141001,66.41216216216216,32.590855,61.39290528009402,61.39290528009402,1.0
