Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
372000,1.3291293,255.65217391304347,-1.81977,-16.135814140451714,-16.135814140451714,1.0
384000,1.3274173,328.7837837837838,-1.9770725,-29.23657203879621,-29.23657203879621,1.0
396000,1.3238933,177.0483870967742,-1.6840571,-13.022848682057473,-13.022848682057473,1.0
408000,1.3189398,268.48,-1.181788,-22.24891166324201,-22.24891166324201,1.0
420000,1.3138932,212.54237288135593,-1.4522443,-9.458044967774686,-9.458044967774686,1.0
432000,1.3132517,197.4,-1.5076905,-13.303938312964005,-13.303938312964005,1.0
444000,1.3120681,303.92857142857144,-1.8148233,-20.132454798409814,-20.132454798409814,1.0
456000,1.3104292,189.2826086956522,-1.866283,-16.963887353738148,-16.963887353738148,1.0
468000,1.306164,402.8837209302326,-2.464432,-47.99349436236591,-47.99349436236591,1.0
480000,1.3018583,246.24489795918367,-1.9364593,-16.718054338047903,-16.718054338047903,1.0
492000,1.2995468,151.75757575757575,-1.278897,-5.278787323406765,-5.278787323406765,1.0
504000,1.2928538,154.98684210526315,-1.0777402,-6.1850869122304415,-6.1850869122304415,1.0
516000,1.2875795,160.296875,-1.2415514,-5.029229751000037,-5.029229751000037,1.0
528000,1.2859432,243.32692307692307,-1.6239837,-22.23921514492409,-22.23921514492409,1.0
540000,1.2895783,190.5,-1.2071846,-11.575951335259846,-11.575951335259846,1.0
552000,1.2850771,191.98333333333332,-0.5782414,-9.84416566689809,-9.84416566689809,1.0
564000,1.2847342,126.75641025641026,-0.58222187,-3.267734388510386,-3.267734388510386,1.0
576000,1.2916923,230.0222222222222,-0.8629077,-13.941665607949961,-13.941665607949961,1.0
588000,1.2957959,260.72972972972974,-1.7242769,-25.532881717424136,-25.532881717424136,1.0
600000,1.2914485,275.0181818181818,-0.96221554,-25.34030311378566,-25.34030311378566,1.0
612000,1.2887602,217.025,-1.177938,-14.473076323668161,-14.473076323668161,1.0
624000,1.2902921,204.48387096774192,-0.7436701,-13.016136807108682,-13.016136807108682,1.0
636000,1.2932569,271.74,-0.8954454,-22.81666658484206,-22.81666658484206,1.0
648000,1.2908375,303.67391304347825,-1.2820337,-27.623049379663264,-27.623049379663264,1.0
660000,1.2916814,195.64406779661016,-0.6503364,-14.09195324470257,-14.09195324470257,1.0
672000,1.2888176,167.55,-0.26305905,-4.449165331323941,-4.449165331323941,1.0
684000,1.2848974,138.93506493506493,0.23110718,-5.535897174706826,-5.535897174706826,1.0
696000,1.285839,276.90384615384613,-0.44978857,-26.581699543139514,-26.581699543139514,1.0
708000,1.2871635,210.08928571428572,-0.057072382,-13.335713553641524,-13.335713553641524,1.0
720000,1.2873255,137.9375,0.23181802,0.46953181363642216,0.46953181363642216,1.0
732000,1.2888837,238.6,0.08499808,-17.548888137340544,-17.548888137340544,1.0
744000,1.291149,136.73563218390805,0.10753648,-5.521646793546347,-5.521646793546347,1.0
756000,1.2886311,148.52439024390245,0.39261135,-3.546950414413359,-3.546950414413359,1.0
768000,1.2877136,170.92753623188406,0.47478852,-4.832366128762563,-4.832366128762563,1.0
780000,1.2870357,115.2135922330097,0.58084154,-1.7063103109887503,-1.7063103109887503,1.0
