Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
3000,1.4189386,23.778688524590162,-0.062074855,-5.745520613410256,-5.745520613410256,1.0
6000,1.4189386,22.856,-0.055899866,-5.553697649002075,-5.553697649002075,1.0
9000,1.4189386,24.43220338983051,-0.06193659,-6.266204964811519,-6.266204964811519,1.0
12000,1.4189385,23.463414634146343,-0.06529569,-5.756226941822021,-5.756226941822021,1.0
15000,1.4189384,23.549180327868854,-0.05986226,-5.550499899954092,-5.550499899954092,1.0
18000,1.4189385,22.849206349206348,-0.0646408,-5.742391946769896,-5.742391946769896,1.0
21000,1.4189296,24.166666666666668,-0.22671399,-5.747435476599621,-5.747435476599621,1.0
24000,1.4187287,23.84873949579832,-1.1171917,-5.549196693030271,-5.549196693030271,1.0
27000,1.4187288,25.359649122807017,-1.1031492,-6.079934216905058,-6.079934216905058,1.0
30000,1.4187287,23.793388429752067,-1.1105464,-5.554874008352106,-5.554874008352106,1.0
33000,1.4187287,23.258064516129032,-1.1053711,-5.2587886539197735,-5.2587886539197735,1.0
36000,1.4187288,23.702479338842974,-1.0947477,-5.59224918755618,-5.59224918755618,1.0
39000,1.4187288,24.30252100840336,-1.0885004,-5.1488956989360455,-5.1488956989360455,1.0
42000,1.4186491,23.35483870967742,-1.226041,-5.254651550804415,-5.254651550804415,1.0
45000,1.4185233,22.58730158730159,-1.4179169,-4.935946125359762,-4.935946125359762,1.0
48000,1.4185233,24.092436974789916,-1.4283025,-5.2107170384471155,-5.2107170384471155,1.0
51000,1.4185236,24.386554621848738,-1.4106401,-5.213536176360956,-5.213536176360956,1.0
54000,1.4185234,24.58974358974359,-1.4171641,-5.151686103425474,-5.151686103425474,1.0
57000,1.4185237,23.737704918032787,-1.435,-5.545724068508774,-5.545724068508774,1.0
60000,1.4185234,23.34426229508197,-1.4214116,-5.072557090491545,-5.072557090491545,1.0
63000,1.4181699,23.258064516129032,-1.598727,-5.09337134418949,-5.09337134418949,1.0
66000,1.4177426,23.735537190082646,-1.7956138,-5.5612371135349115,-5.5612371135349115,1.0
69000,1.4177427,24.372881355932204,-1.7750026,-5.29133646619522,-5.29133646619522,1.0
72000,1.4177427,23.422764227642276,-1.7906098,-5.229966465050612,-5.229966465050612,1.0
75000,1.4177428,24.449152542372882,-1.7871324,-5.477029401366994,-5.477029401366994,1.0
78000,1.4177428,24.95689655172414,-1.7792194,-5.739622061622554,-5.739622061622554,1.0
81000,1.4177426,23.177419354838708,-1.7617218,-4.884457295940768,-4.884457295940768,1.0
84000,1.4183787,24.210084033613445,-1.9885708,-5.1461637215454035,-5.1461637215454035,1.0
87000,1.4189445,24.88695652173913,-2.072138,-5.121039353567978,-5.121039353567978,1.0
90000,1.4189445,24.53846153846154,-2.0581982,-4.8280836598485966,-4.8280836598485966,1.0
93000,1.4189445,24.43220338983051,-2.0900247,-5.157359047966488,-5.157359047966488,1.0
96000,1.4189445,25.30701754385965,-2.0559313,-4.813880189468986,-4.813880189468986,1.0
99000,1.4189445,24.159663865546218,-2.0570157,-4.673892512541859,-4.673892512541859,1.0
102000,1.4189445,24.06779661016949,-2.0608954,-4.653266921764662,-4.653266921764662,1.0
105000,1.4195442,24.521367521367523,-2.2669904,-4.93322120076519,-4.93322120076519,1.0
