Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
441000,1.4044755,27.99038462,-2.0011487,-0.652827898,-0.652827898,1
,,,,,,
444000,1.4044756,26.72222222,-2.0182774,-0.694694261,-0.694694261,1
,,,,,,
447000,1.4044755,25.69026549,-2.1262336,-0.556854426,-0.556854426,1
,,,,,,
450000,1.4044753,25.5625,-2.0805218,-0.276431073,-0.276431073,1
,,,,,,
453000,1.4041344,27.21495327,-1.931482,-0.343570147,-0.343570147,1
,,,,,,
456000,1.4039495,27.1509434,-1.8035086,-0.107523344,-0.107523344,1
,,,,,,
459000,1.4039496,26.61111111,-1.6049684,0.479281643,0.479281643,1
,,,,,,
462000,1.4039494,27.14150943,-2.022569,-0.731643355,-0.731643355,1
,,,,,,
465000,1.4039495,25.8125,-1.9755728,-0.695519543,-0.695519543,1
,,,,,,
468000,1.4039495,27.38679245,-1.883821,-0.279100868,-0.279100868,1
,,,,,,
471000,1.4039495,25.69642857,-1.8400489,-0.595595061,-0.595595061,1
,,,,,,
474000,1.40277,27.05607477,-1.7094393,0.252207095,0.252207095,1
,,,,,,
477000,1.4025239,28.45631068,-1.6636927,0.127320004,0.127320004,1
,,,,,,
480000,1.4025239,26.79439252,-1.7055798,0.24767134,0.24767134,1
,,,,,,
483000,1.4025239,28.11650485,-1.7562639,-0.044078132,-0.044078132,1
,,,,,,
486000,1.4025239,26.13513514,-1.7467698,0.050929678,0.050929678,1
,,,,,,
489000,1.4025239,26.59259259,-1.8260303,-0.284441992,-0.284441992,1
,,,,,,
492000,1.4024401,26.83898305,-1.6698103,0.073203031,0.073203031,1
,,,,,,
495000,1.4013748,28.69565217,-1.4539344,0.617994674,0.617994674,1
,,,,,,
498000,1.4013748,26.49541284,-1.4999686,0.481673282,0.481673282,1
,,,,,,
501000,1.4013747,27.39047619,-1.4342226,0.563077949,0.563077949,1
,,,,,,
504000,1.4013746,27.80952381,-1.5198809,0.561376866,0.561376866,1
,,,,,,
507000,1.4013748,26.05454545,-1.6335582,0.094400202,0.094400202,1
,,,,,,
510000,1.4013747,26.04504505,-1.615349,-0.021485775,-0.021485775,1
,,,,,,
513000,1.4012375,25.74336283,-1.6093838,0.067244601,0.067244601,1
,,,,,,
516000,1.4005585,26.53211009,-1.0253793,1.079029201,1.079029201,1
,,,,,,
