Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
2400000,1.4292141,35.91143911439114,19.963305,12.911000806247177,12.911000806247177,75.282776,0.4869,0.0002642495,0.18808317,0.0044053504,1.0
2430000,1.4307063,36.08058608058608,20.200666,13.51318876456345,13.51318876456345,74.171776,0.489592,0.0002637304,0.18791012,0.0043967147,1.0
2460000,1.4314106,37.62532637075718,19.617826,13.891213500821912,13.891213500821912,65.64315,0.43678528,0.0002632858,0.18776189,0.0043893196,1.0
2490000,1.4327207,37.267857142857146,19.195238,13.859225435904703,13.859225435904703,66.23861,0.45631322,0.00026284516,0.18761504,0.0043819905,1.0
2520000,1.4337779,36.52125,18.965246,13.2559964959702,13.2559964959702,64.60413,0.4692512,0.000262403,0.18746763,0.0043746363,1.0
2550000,1.4348565,36.881163084702905,18.742586,13.76511380140378,13.76511380140378,63.322918,0.44955334,0.00026196268,0.18732089,0.0043673115,1.0
2580000,1.4357237,37.159033078880405,18.703573,13.726602194532184,13.726602194532184,58.081924,0.42987406,0.00026151858,0.18717286,0.004359925,1.0
2610000,1.437001,36.762264150943395,19.112709,13.65806255751061,13.65806255751061,64.17942,0.45399678,0.00026107932,0.18702643,0.004352619,1.0
2640000,1.4379888,36.70854271356784,19.19695,13.805051759858827,13.805051759858827,63.05845,0.44519198,0.00026063595,0.18687862,0.004345244,1.0
2670000,1.4393328,37.49935815147625,19.066174,14.297768676388095,14.297768676388095,63.4151,0.44021025,0.00026019363,0.18673116,0.004337887,1.0
2700000,1.4404418,36.88257575757576,19.192299,13.723305656377113,13.723305656377113,65.7807,0.43954682,0.00025974744,0.18658249,0.0043304646,1.0
2730000,1.4413229,37.91439688715953,19.550545,14.523993060302024,14.523993060302024,64.57696,0.42949346,0.0002592977,0.18643256,0.0043229857,1.0
2760000,1.4429213,37.53984575835476,19.383589,14.042544093490566,14.042544093490566,67.42887,0.4403633,0.00025885028,0.18628341,0.0043155416,1.0
2790000,1.4442742,37.436619718309856,19.35189,14.118935412924055,14.118935412924055,63.655823,0.44363168,0.00025840316,0.18613438,0.004308106,1.0
2820000,1.4453759,37.597938144329895,19.384233,14.47629357281799,14.47629357281799,65.95369,0.46492612,0.0002579614,0.1859871,0.0043007564,1.0
2850000,1.4468122,36.9746835443038,19.980314,14.02237365321268,14.02237365321268,65.56295,0.4370447,0.0002575165,0.18583883,0.0042933575,1.0
2880000,1.4483502,36.9823677581864,20.329546,14.4677129415807,14.4677129415807,71.12397,0.45797324,0.0002569866,0.18566217,0.004284543,1.0
2910000,1.4497225,37.04076433121019,20.42867,14.373479250790197,14.373479250790197,68.169205,0.4420448,0.0002565432,0.18551442,0.004277168,1.0
2940000,1.4507266,35.83743842364532,20.688766,13.613193324314565,13.613193324314565,77.18564,0.49425197,0.00025611068,0.18537022,0.004269974,1.0
2970000,1.4514904,36.832070707070706,20.668072,14.19334023657242,14.19334023657242,70.90781,0.46772778,0.0002556742,0.18522474,0.0042627137,1.0
3000000,1.4529338,36.16707920792079,20.637062,13.817578056476789,13.817578056476789,74.64089,0.47138572,0.00025523282,0.18507762,0.004255373,1.0
3030000,1.4538748,37.37644046094751,19.829596,14.464658457399484,14.464658457399484,71.37161,0.45088452,0.000254796,0.184932,0.004248107,1.0
3060000,1.4550655,37.61806451612903,19.374758,14.558461608691621,14.558461608691621,64.87942,0.43260154,0.0002543549,0.184785,0.00424077,1.0
3090000,1.4559166,37.56812339331619,19.632612,15.013738272199287,15.013738272199287,64.04271,0.41336542,0.00025391136,0.1846371,0.004233391,1.0
3120000,1.4563564,36.939240506329114,19.48048,14.364080338426849,14.364080338426849,67.49666,0.4446075,0.00025347585,0.18449198,0.0042261477,1.0
3150000,1.4566529,36.58020050125313,19.735361,14.537907176223912,14.537907176223912,67.90924,0.4268808,0.00025294945,0.1843165,0.004217392,1.0
3180000,1.4569718,37.33588761174968,19.963083,14.733828027358001,14.733828027358001,70.601364,0.4396844,0.0002525124,0.18417078,0.004210122,1.0
3210000,1.4580606,36.70100502512563,20.326645,14.43868344803177,14.43868344803177,71.73548,0.43788958,0.00025206606,0.18402202,0.004202699,1.0
3240000,1.4586496,37.096692111959285,20.524,14.756513329348238,14.756513329348238,71.35637,0.44490853,0.00025163102,0.18387699,0.004195463,1.0
3270000,1.4594189,36.65954773869347,20.906326,15.013354989601739,15.013354989601739,74.829346,0.44058844,0.00025119312,0.18373106,0.0041881795,1.0
3300000,1.4600769,37.25255102040816,21.19636,15.233737231479312,15.233737231479312,73.009575,0.43976653,0.00025075278,0.18358424,0.004180855,1.0
3330000,1.4609563,36.591989987484354,21.11901,14.648841852762821,14.648841852762821,78.21212,0.4431565,0.00025031622,0.1834387,0.004173592,1.0
3360000,1.4618019,38.17700258397933,20.721157,15.588602948002517,15.588602948002517,72.96078,0.44840947,0.0002497896,0.18326318,0.004164833,1.0
3390000,1.4627341,38.12384716732543,20.969114,15.738240137287214,15.738240137287214,69.61632,0.41267505,0.00024933834,0.18311274,0.004157327,1.0
3420000,1.4632021,37.86381322957198,20.81988,15.771806056242818,15.771806056242818,70.77608,0.4222705,0.00024889442,0.1829648,0.0041499436,1.0
3450000,1.4633611,38.238219895287955,21.277273,16.20490140112397,16.20490140112397,71.78319,0.4192332,0.0002484461,0.18281534,0.0041424865,1.0
3480000,1.464174,38.417871222076215,21.273794,16.172127240669084,16.172127240669084,72.571526,0.41541228,0.00024799674,0.18266557,0.004135011,1.0
3510000,1.464984,38.416557161629434,21.482979,15.988839269820087,15.988839269820087,74.15683,0.41526854,0.00024754537,0.18251511,0.0041275043,1.0
3540000,1.4653867,38.551769331585845,21.723738,16.548933529160927,16.548933529160927,72.77277,0.4195187,0.000247094,0.18236466,0.004119996,1.0
3570000,1.4662542,38.51523178807947,21.694778,16.531533462028467,16.531533462028467,73.876785,0.41912767,0.0002466389,0.18221295,0.0041124276,1.0
3600000,1.4670962,38.78626943005181,21.899086,16.795267770476936,16.795267770476936,73.77745,0.3905768,0.0002461796,0.18205984,0.004104786,1.0
3630000,1.4681574,38.93023255813954,21.99601,16.788887764135996,16.788887764135996,73.60771,0.39071545,0.00024572748,0.18190914,0.004097267,1.0
3660000,1.4688544,39.516216216216215,22.200827,17.232061958546257,17.232061958546257,73.89418,0.38844925,0.00024536054,0.18178684,0.0040911622,1.0
3690000,1.469527,39.299731182795696,22.573397,17.17500908432468,17.17500908432468,77.7886,0.3974686,0.00024490166,0.1816339,0.0040835305,1.0
3720000,1.470451,39.26442953020134,22.585554,16.924967846854422,16.924967846854422,76.5464,0.41697213,0.0002444455,0.18148184,0.0040759435,1.0
3750000,1.471088,40.071135430916556,22.030052,17.395516797186737,17.395516797186737,74.25109,0.38625813,0.00024398866,0.18132956,0.004068344,1.0
3780000,1.4721496,39.187667560321714,21.650488,16.951463878154755,16.951463878154755,68.75012,0.39044783,0.00024352895,0.18117633,0.004060697,1.0
3810000,1.4731458,38.614266842800525,21.74681,16.683852531242245,16.683852531242245,72.485725,0.42773342,0.00024307887,0.18102628,0.004053211,1.0
3840000,1.4735485,39.76902173913044,21.396423,17.63096125014936,17.63096125014936,66.47031,0.3685673,0.00024262289,0.1808743,0.0040456275,1.0
3870000,1.4739263,40.476519337016576,21.223755,18.016662480052336,18.016662480052336,65.61933,0.36263418,0.0002421603,0.18072009,0.004037931,1.0
3900000,1.4738624,39.579945799457995,21.485899,17.071026114428914,17.071026114428914,70.423485,0.39319503,0.00024170236,0.18056741,0.004030316,1.0
3930000,1.4745295,40.25915875169606,21.480173,17.72955245357596,17.72955245357596,68.41851,0.3572291,0.00024124251,0.18041414,0.0040226667,1.0
3960000,1.4755642,40.17524339360222,21.208254,17.283834927039546,17.283834927039546,69.25972,0.36431378,0.00024077954,0.18025985,0.004014966,1.0
3990000,1.47639,40.27922971114168,20.250374,17.70132867374971,17.70132867374971,64.035484,0.34767118,0.00024041107,0.18013704,0.0040088366,1.0
4020000,1.4768686,40.09315068493151,19.948055,17.419176271312857,17.419176271312857,58.967495,0.31856883,0.00023994064,0.1799802,0.004001012,1.0
4050000,1.4772346,41.17580872011252,19.810986,18.264475645898262,18.264475645898262,54.690742,0.30876476,0.00023947764,0.17982584,0.00399331,1.0
4080000,1.4774063,41.00280112044818,19.369974,18.01418503426036,18.01418503426036,56.11615,0.3259118,0.00023901439,0.17967145,0.0039856047,1.0
4110000,1.4782943,41.01536312849162,19.606792,18.423523202913625,18.423523202913625,52.623787,0.3210877,0.00023854809,0.17951605,0.0039778496,1.0
4140000,1.4787221,41.277227722772274,19.316742,18.34058892285538,18.34058892285538,49.04791,0.30251804,0.00023817638,0.17939211,0.003971666,1.0
4170000,1.4790335,41.24225352112676,19.391497,18.335326881811653,18.335326881811653,52.46986,0.31148365,0.00023770897,0.17923631,0.0039638923,1.0
4200000,1.4798584,41.05322128851541,19.307272,17.792309687918976,17.792309687918976,53.568985,0.31795508,0.00023724069,0.17908022,0.0039561028,1.0
4230000,1.479966,41.352609308885754,19.6178,18.647857404361336,18.647857404361336,50.31665,0.3009462,0.0002367648,0.1789216,0.003948186,1.0
4260000,1.4801371,42.132374100719424,19.430233,18.855432059059197,18.855432059059197,49.772923,0.28747904,0.00023628546,0.17876178,0.0039402135,1.0
4290000,1.4803082,41.71469329529244,19.63012,18.975115144269758,18.975115144269758,49.92446,0.3024269,0.00023591143,0.17863712,0.003933993,1.0
4320000,1.4802059,42.09626436781609,19.355564,19.13270681599776,19.13270681599776,50.238995,0.28854093,0.00023544101,0.17848031,0.003926167,1.0
4350000,1.4801176,42.59593023255814,19.417759,19.781771027612997,19.781771027612997,51.63852,0.2835723,0.00023496946,0.17832312,0.0039183246,1.0
4380000,1.4805233,42.492753623188406,19.242823,19.577412446339924,19.577412446339924,44.24376,0.26413566,0.00023458386,0.17819458,0.00391191,1.0
4410000,1.4810605,42.67976710334789,19.322477,19.387867068663088,19.387867068663088,48.4182,0.2868873,0.00023410349,0.1780345,0.00390392,1.0
4440000,1.4812093,43.35059171597633,19.111422,20.405450266052984,20.405450266052984,43.819336,0.24652287,0.00023362177,0.17787391,0.0038959081,1.0
4470000,1.4810823,42.883190883190885,19.25156,19.892102066481772,19.892102066481772,47.941807,0.2599767,0.00023314427,0.17771477,0.003887966,1.0
4500000,1.481123,44.196594427244584,19.14643,21.568434906870216,21.568434906870216,42.107567,0.23132238,0.00023265753,0.17755255,0.0038798703,1.0
4530000,1.4811045,44.31722054380665,19.073755,21.59680562986348,21.59680562986348,42.98831,0.24982727,0.00023227053,0.17742348,0.0038734316,1.0
4560000,1.4811707,43.78770131771596,19.405367,21.523665804960835,21.523665804960835,44.20195,0.23766886,0.000231795,0.17726499,0.003865523,1.0
4590000,1.480829,42.95665171898356,19.602617,20.91208992876615,20.91208992876615,50.037132,0.24463364,0.00023132074,0.17710689,0.0038576333,1.0
4620000,1.4810579,43.730253353204176,19.706844,21.712986954411523,21.712986954411523,46.13307,0.24734572,0.00023093872,0.1769796,0.003851281,1.0
4650000,1.4814693,44.38714499252616,19.64269,22.33800019522508,22.33800019522508,45.461178,0.22605519,0.00023044948,0.17681651,0.0038431424,1.0
4680000,1.4818044,43.98179059180577,19.191252,21.38177077061759,21.38177077061759,44.16017,0.22778997,0.00022996208,0.17665404,0.0038350346,1.0
4710000,1.4821672,44.63622526636225,19.43538,22.107689808220623,22.107689808220623,43.409378,0.23110744,0.00022957067,0.1765235,0.0038285241,1.0
4740000,1.4824837,44.553030303030305,19.167622,22.35376452757484,22.35376452757484,43.22354,0.20599869,0.00022917837,0.1763928,0.0038219993,1.0
4770000,1.4825733,42.69679300291545,19.475996,21.27505397462602,21.27505397462602,46.17743,0.23830093,0.00022869762,0.17623256,0.0038140032,1.0
4800000,1.4827075,43.8101644245142,19.398552,22.24587372128026,22.24587372128026,42.379707,0.2285405,0.00022821475,0.17607155,0.0038059712,1.0
4830000,1.4824193,43.661698956780924,19.860825,22.198376888542303,22.198376888542303,50.03562,0.22583035,0.00022783087,0.17594357,0.003799586,1.0
4860000,1.4823278,43.46962962962963,19.929415,21.900695426022565,21.900695426022565,46.71161,0.24011584,0.00022735084,0.17578362,0.0037916012,1.0
4890000,1.4821787,44.314674735249625,20.323528,23.154813218946355,23.154813218946355,48.902283,0.23419946,0.00022686974,0.17562322,0.0037835997,1.0
4920000,1.4823474,45.91392801251956,20.052273,23.752997787017375,23.752997787017375,43.315742,0.21924278,0.00022647798,0.17549267,0.0037770825,1.0
4950000,1.4823228,46.803827751196174,20.459953,24.868795979346196,24.868795979346196,44.18198,0.20239408,0.00022598194,0.1753273,0.0037688322,1.0
4980000,1.4821695,45.52950310559006,20.856886,24.374955361527064,24.374955361527064,46.53273,0.21796057,0.00022549157,0.1751638,0.003760676,1.0
5010000,1.4818422,46.67567567567568,20.715971,24.918801497105385,24.918801497105385,46.02025,0.2099535,0.00022509486,0.17503163,0.003754077,1.0
5040000,1.4817264,46.13198757763975,21.012846,24.930859238003034,24.930859238003034,47.105713,0.21039875,0.00022460702,0.174869,0.0037459626,1.0
5070000,1.4818745,45.962025316455694,20.972057,24.180810917075725,24.180810917075725,52.82656,0.20791504,0.00022411476,0.17470494,0.0037377747,1.0
5100000,1.4812073,46.9984,20.60867,24.974390799331665,24.974390799331665,46.391556,0.21077125,0.00022372167,0.17457388,0.0037312356,1.0
5130000,1.4803878,46.72611464968153,21.07532,24.759758579408288,24.759758579408288,47.05916,0.20585471,0.00022332626,0.17444207,0.0037246596,1.0
5160000,1.4803544,47.767479674796746,20.686956,26.067218009291626,26.067218009291626,43.677166,0.19089226,0.00022282334,0.17427444,0.0037162944,1.0
5190000,1.4809008,47.268488745980704,20.713593,25.589532077408297,25.589532077408297,44.412903,0.20218694,0.00022232236,0.17410742,0.0037079607,1.0
5220000,1.4809495,47.424193548387095,21.357443,26.087237363476905,26.087237363476905,44.813675,0.1930117,0.00022191825,0.17397276,0.0037012394,1.0
5250000,1.4812042,47.56564019448947,21.09628,26.599121909860273,26.599121909860273,45.9271,0.18254209,0.00022151551,0.17383847,0.0036945406,1.0
5280000,1.481251,47.30546623794212,21.242186,26.614493516620232,26.614493516620232,46.125988,0.18776385,0.0002210174,0.17367244,0.0036862555,1.0
5310000,1.4809241,45.86050156739812,21.355078,25.54074009526521,25.54074009526521,48.360954,0.21118478,0.00022052025,0.17350674,0.003677986,1.0
5340000,1.4806669,47.619124797406805,21.084612,26.56476223236931,26.56476223236931,49.73671,0.19013011,0.00022012129,0.17337374,0.00367135,1.0
5370000,1.480252,48.24098360655738,21.209871,27.390343167449608,27.390343167449608,42.49711,0.19806749,0.00021971823,0.17323941,0.0036646463,1.0
5400000,1.479968,48.71169686985173,20.96913,27.530498661014374,27.530498661014374,44.544373,0.18421213,0.00021921597,0.17307198,0.0036562912,1.0
5430000,1.4796327,47.73529411764706,21.091616,26.746635120603944,26.746635120603944,45.178986,0.189451,0.00021871072,0.17290355,0.0036478871,1.0
5460000,1.4794518,48.91514143094842,20.963804,27.687459776286477,27.687459776286477,42.92051,0.18344358,0.00021831389,0.17277128,0.0036412864,1.0
5490000,1.4793532,48.79235880398671,21.358986,27.917273741128835,27.917273741128835,40.40296,0.18272084,0.00021790681,0.17263559,0.0036345164,1.0
5520000,1.4790267,49.02333333333333,21.059202,27.682902552286784,27.682902552286784,44.160774,0.17020142,0.00021750308,0.17250103,0.0036278013,1.0
