Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
720000,1.2966288,35.88929889298893,7.242213,14.66526214296327,14.66526214296327,6.337872,0.10239521,0.0027867607,0.19289203,0.0046453117,1.0
730000,1.2947805,34.99638989169675,7.530617,14.252962019254154,14.252962019254154,6.3482084,0.09610387,0.002783282,0.19277607,0.0046395236,1.0
740000,1.2934034,36.01115241635688,7.920384,14.804998875772199,14.804998875772199,6.549837,0.11915241,0.002779769,0.19265896,0.0046336823,1.0
750000,1.2925134,35.301818181818184,8.412351,15.133506656768951,15.133506656768951,7.676694,0.11161615,0.0027763105,0.19254366,0.0046279295,1.0
760000,1.2918833,37.02661596958175,8.271009,15.192912464586048,15.192912464586048,7.6005163,0.14334372,0.002772818,0.19242726,0.004622122,1.0
770000,1.291212,35.87360594795539,8.367043,15.224469754210224,15.224469754210224,6.851468,0.17608328,0.0027693433,0.19231142,0.0046163406,1.0
780000,1.2909868,34.438162544169614,8.532296,14.803881285731869,14.803881285731869,None,None,None,None,None,1.0
790000,1.292664,36.24163568773234,8.757909,15.258488083730883,15.258488083730883,6.7498646,0.2800772,0.002765929,0.19219765,0.00461066,1.0
800000,1.293545,36.421052631578945,8.89948,14.965954500637697,14.965954500637697,7.648139,0.24162833,0.0027623654,0.1920789,0.004604736,1.0
810000,1.293733,36.69318181818182,9.156991,15.738792378497573,15.738792378497573,7.9322305,0.22596179,0.002758875,0.19196254,0.0045989286,1.0
820000,1.2948022,37.547892720306514,9.02486,15.479078291019718,15.479078291019718,8.067001,0.24228434,0.002755248,0.1918416,0.004592896,1.0
830000,1.2975196,37.24031007751938,8.982027,15.352423576208261,15.352423576208261,8.104383,0.2857176,0.0027516584,0.19172196,0.004586926,1.0
840000,1.3021874,35.65232974910394,9.170432,14.234112250280905,14.234112250280905,10.334198,0.3253805,0.002748185,0.19160618,0.0045811483,1.0
850000,1.3063687,35.02214022140221,9.363547,14.626524765714468,14.626524765714468,None,None,None,None,None,1.0
860000,1.3077626,34.95306859205776,9.182189,14.605167658637754,14.605167658637754,9.473734,0.2939438,0.0027447555,0.19149189,0.0045754416,1.0
870000,1.3102362,36.05925925925926,9.181353,14.463897615008884,14.463897615008884,9.509944,0.37186655,0.0027413159,0.19137721,0.0045697233,1.0
880000,1.3107767,38.01176470588236,9.40001,14.900404389947653,14.900404389947653,10.401699,0.3614368,0.0027377428,0.19125804,0.0045637777,1.0
890000,1.3105915,38.15686274509804,9.336767,15.196573091903701,15.196573091903701,10.219278,0.25014,0.0027341319,0.19113775,0.0045577725,1.0
900000,1.311527,37.633204633204635,9.291219,14.351485744176223,14.351485744176223,10.779033,0.30708843,0.0027304967,0.1910166,0.004551726,1.0
910000,1.3132745,38.46031746031746,9.265387,14.965464509522961,14.965464509522961,None,None,None,None,None,1.0
920000,1.3122743,37.94921875,9.362155,15.036161287285475,15.036161287285475,9.056235,0.25332588,0.002726828,0.19089422,0.004545623,1.0
930000,1.3105487,37.14448669201521,9.144063,14.941053536908255,14.941053536908255,9.491617,0.24323829,0.0027232051,0.19077352,0.004539599,1.0
940000,1.3094872,37.75390625,9.298462,15.464745444082565,15.464745444082565,9.579699,0.2277133,0.0027196975,0.1906566,0.004533762,1.0
950000,1.3090736,38.09411764705882,9.245481,15.680401410542283,15.680401410542283,9.601935,0.26694515,0.0027161008,0.19053665,0.0045277798,1.0
960000,1.30881,36.6578947368421,9.396229,15.26713704995643,15.26713704995643,9.355587,0.2410667,0.0027125613,0.19041869,0.0045218924,1.0
970000,1.3079083,38.09803921568628,9.499572,16.194317513353685,16.194317513353685,None,None,None,None,None,1.0
980000,1.3054018,38.682539682539684,9.720597,16.70592796519811,16.70592796519811,9.360833,0.2486857,0.0027089173,0.1902972,0.0045158314,1.0
990000,1.3054492,37.49034749034749,9.863017,15.991598500017954,15.991598500017954,10.612886,0.21619125,0.0027052586,0.19017522,0.0045097456,1.0
1000000,1.3043314,37.6988416988417,9.706481,16.352946687389064,16.352946687389064,9.334094,0.28549057,0.0027016692,0.19005568,0.0045037763,1.0
1010000,1.3030909,37.18702290076336,9.797236,16.335812775233318,16.335812775233318,9.6986,0.20907252,0.0026980538,0.18993515,0.004497762,1.0
1020000,1.303395,38.188235294117646,9.926771,17.29909909975295,17.29909909975295,10.292517,0.29222786,0.0026943812,0.18981269,0.004491654,1.0
1030000,1.304712,38.26377952755905,10.075307,16.48756835460663,16.48756835460663,None,None,None,None,None,1.0
1040000,1.3051149,35.837638376383765,10.263865,14.597075783788497,14.597075783788497,11.770657,0.2550688,0.002690771,0.18969241,0.00448565,1.0
1050000,1.3047783,37.55038759689923,10.292772,15.83307122194629,15.83307122194629,14.392417,0.32512695,0.0026873199,0.1895773,0.004479909,1.0
1060000,1.3049456,36.98098859315589,10.064742,15.763611283717733,15.763611283717733,12.190267,0.25539434,0.0026837161,0.18945725,0.0044739144,1.0
1070000,1.3062637,36.70188679245283,10.056492,15.617465006405453,15.617465006405453,11.118081,0.32214057,0.0026801473,0.18933824,0.0044679786,1.0
1080000,1.3090854,37.32692307692308,9.987081,15.954461317637872,15.954461317637872,11.980838,0.2599387,0.002676574,0.18921909,0.004462034,1.0
1090000,1.3109913,36.39007092198582,10.302842,16.048922194350034,16.048922194350034,11.585577,0.2597967,0.0026730432,0.18910138,0.0044561615,1.0
1100000,1.3126457,37.806584362139915,9.908741,16.005354763223576,16.005354763223576,None,None,None,None,None,1.0
1110000,1.3136427,37.8715953307393,10.089779,16.78073824936314,16.78073824936314,11.331284,0.23864274,0.002669438,0.18898122,0.004450165,1.0
1120000,1.3126118,37.2972972972973,9.709468,16.0682935994405,16.0682935994405,11.153325,0.18499018,0.0026657928,0.18885978,0.004444101,1.0
1130000,1.3119214,37.81395348837209,9.773962,16.386624350566272,16.386624350566272,12.449657,0.19505124,0.00266224,0.1887413,0.0044381917,1.0
1140000,1.3128134,37.087786259541986,10.2034645,17.192346249372903,17.192346249372903,10.795635,0.21217917,0.002658693,0.18862306,0.0044322917,1.0
1150000,1.3135322,37.3898916967509,10.668959,16.47887775052636,16.47887775052636,13.215937,0.20250729,0.0026551017,0.18850335,0.0044263178,1.0
1160000,1.3139591,37.1265306122449,10.323378,17.137883545343694,17.137883545343694,None,None,None,None,None,1.0
1170000,1.3124603,37.664092664092664,10.632328,17.112785110257306,17.112785110257306,12.064578,0.2204718,0.0026515569,0.18838517,0.004420423,1.0
1180000,1.3119035,38.04330708661417,10.568584,17.20421336381696,17.20421336381696,12.6756525,0.19750662,0.002647876,0.1882625,0.0044143,1.0
1190000,1.3103986,38.70517928286853,10.543464,17.781450822712884,17.781450822712884,12.510206,0.16896285,0.0026442474,0.18814151,0.0044082636,1.0
1200000,1.3074378,38.67460317460318,10.42062,18.12074282741736,18.12074282741736,11.586786,0.15929483,0.0026405451,0.18801819,0.0044021066,1.0
1210000,1.3043994,39.441295546558706,10.443206,17.838409677628547,17.838409677628547,None,None,None,None,None,1.0
1220000,1.3023599,38.62698412698413,10.732478,18.136397107489525,18.136397107489525,11.494106,0.2103677,0.0026368622,0.18789536,0.004395979,1.0
1230000,1.3026322,37.39846743295019,10.468943,17.09290561411116,17.09290561411116,10.652206,0.18152623,0.0026331719,0.18777241,0.0043898434,1.0
1240000,1.3013113,39.23673469387755,10.844466,18.474002933790608,18.474002933790608,12.3078375,0.22012201,0.0026295416,0.18765144,0.004383804,1.0
1250000,1.2987896,38.08203125,10.895686,18.072331039234996,18.072331039234996,11.498744,0.20752402,0.0026258812,0.1875294,0.0043777144,1.0
1260000,1.2969698,38.34615384615385,10.989296,18.263433819938555,18.263433819938555,11.6843405,0.20992996,0.0026222267,0.18740755,0.0043716375,1.0
1270000,1.2976005,37.20472440944882,11.415432,18.570820390950633,18.570820390950633,None,None,None,None,None,1.0
1280000,1.2991589,38.742063492063494,11.400282,18.765739691162867,18.765739691162867,12.473598,0.23236002,0.0026185892,0.18728633,0.0043655867,1.0
1290000,1.3005792,37.23574144486692,11.893616,18.491464501005094,18.491464501005094,13.208549,0.23490313,0.0026149813,0.18716606,0.0043595852,1.0
1300000,1.3013172,37.68359375,12.085768,19.018697413008187,19.018697413008187,13.253281,0.16361982,0.0026112932,0.18704313,0.0043534497,1.0
1310000,1.3013815,37.70542635658915,12.20905,19.39125721907431,19.39125721907431,13.60638,0.20184085,0.0026076832,0.18692283,0.004347446,1.0
1320000,1.3020324,40.181069958847736,12.317899,20.568597292703856,20.568597292703856,None,None,None,None,None,1.0
1330000,1.3019602,39.40243902439025,12.540531,19.671118368262704,19.671118368262704,14.56063,0.18881369,0.0026039246,0.18679748,0.0043411935,1.0
1340000,1.3016762,37.65758754863813,12.814383,18.59772317908531,18.59772317908531,14.969696,0.2620018,0.0026002084,0.18667361,0.0043350137,1.0
1350000,1.3019056,37.97265625,12.979159,19.381968291817007,19.381968291817007,17.728672,0.24800617,0.0025965576,0.18655196,0.004328941,1.0
1360000,1.3024141,37.84496124031008,13.244508,19.47065981737403,19.47065981737403,18.916721,0.2528187,0.0025929452,0.1864315,0.0043229326,1.0
1370000,1.3028436,38.33076923076923,13.068434,19.28110990395733,19.28110990395733,16.76416,0.22897515,0.0025892535,0.18630843,0.004316791,1.0
1380000,1.3030854,38.48780487804878,13.206144,19.961184792457118,19.961184792457118,None,None,None,None,None,1.0
1390000,1.3024569,39.703252032520325,12.747258,19.92638755862306,19.92638755862306,17.342365,0.24282175,0.002585561,0.18618537,0.0043106503,1.0
1400000,1.3033906,38.24901185770751,13.280623,19.563839443174064,19.563839443174064,16.375923,0.21579438,0.0025817777,0.18605931,0.004304358,1.0
1410000,1.3045979,38.81927710843374,13.458041,19.89974182653427,19.89974182653427,17.86431,0.245581,0.0025781365,0.18593785,0.004298299,1.0
1420000,1.3048221,39.797570850202426,13.080101,20.73002213653253,20.73002213653253,14.524896,0.21304338,0.0025743155,0.18581052,0.0042919437,1.0
1430000,1.3025137,40.39748953974895,13.160577,20.14545151418891,20.14545151418891,None,None,None,None,None,1.0
1440000,1.3009571,39.864754098360656,13.171075,20.530292311897043,20.530292311897043,16.189539,0.23918119,0.002570496,0.18568322,0.004285591,1.0
1450000,1.3001413,40.34710743801653,13.501749,20.77888105206253,20.77888105206253,17.88834,0.22515048,0.0025667388,0.18555793,0.0042793425,1.0
1460000,1.2994275,40.25925925925926,13.32439,20.15696413134351,20.15696413134351,17.023111,0.1963547,0.0025629553,0.18543187,0.0042730486,1.0
1470000,1.2975345,38.94163424124513,13.5228195,20.34392304611206,20.34392304611206,17.762089,0.2255978,0.0025592248,0.1853075,0.004266844,1.0
1480000,1.2979342,40.532188841201716,13.604585,20.96906376379654,20.96906376379654,None,None,None,None,None,1.0
1490000,1.2989515,38.3399209486166,13.542804,19.81105760983595,19.81105760983595,17.190966,0.2277214,0.0025554325,0.18518111,0.0042605377,1.0
1500000,1.2989013,39.40890688259109,13.347233,20.616139552853852,20.616139552853852,18.779612,0.26778498,0.0025517505,0.18505841,0.0042544133,1.0
1510000,1.298153,38.84,13.694978,20.60943723410841,20.60943723410841,17.459593,0.22852516,0.002548023,0.18493411,0.0042482107,1.0
1520000,1.2970783,40.123456790123456,13.783489,21.831461786238616,21.831461786238616,17.329298,0.22309549,0.0025443265,0.18481083,0.0042420626,1.0
1530000,1.2970178,41.28813559322034,14.202107,21.880224776293154,21.880224776293154,None,None,None,None,None,1.0
1540000,1.2965244,40.50622406639004,14.213505,21.782100558280945,21.782100558280945,18.326729,0.23772746,0.0025404554,0.18468186,0.0042356243,1.0
1550000,1.2955925,40.35146443514645,13.862584,21.52933956231319,21.52933956231319,18.0722,0.19850758,0.0025365972,0.18455324,0.004229208,1.0
1560000,1.2944906,40.73029045643153,14.158117,22.30358116403222,22.30358116403222,17.490507,0.20414235,0.0025327874,0.18442626,0.00422287,1.0
1570000,1.2937409,39.402255639097746,13.915442,20.642655296243635,20.642655296243635,17.997662,0.21017504,0.0025290106,0.18430038,0.004216588,1.0
1580000,1.2927436,40.828054298642535,14.394082,22.123588935037453,22.123588935037453,None,None,None,None,None,1.0
1590000,1.2930071,41.5,14.76282,22.613173736156302,22.613173736156302,20.270998,0.19938916,0.0025252472,0.18417493,0.004210328,1.0
1600000,1.2936299,40.49377593360996,14.320163,21.51772900356734,21.51772900356734,19.43734,0.20075013,0.0025213829,0.18404613,0.004203901,1.0
1610000,1.2945113,39.868852459016395,14.585769,21.70801088824624,21.70801088824624,19.086939,0.23438904,0.002517571,0.183919,0.0041975593,1.0
1620000,1.2951195,38.95983935742972,14.71817,21.274999147176743,21.274999147176743,None,None,None,None,None,1.0
1630000,1.2948902,39.779591836734696,14.684,21.19678622119281,21.19678622119281,20.96435,0.25668082,0.0025138499,0.183795,0.0041913707,1.0
1640000,1.296038,37.91015625,14.4770355,20.256691603345168,20.256691603345168,20.183512,0.31145442,0.0025100985,0.18366995,0.0041851304,1.0
1650000,1.297222,39.59919028340081,14.916237,22.330043731913392,22.330043731913392,20.836613,0.31763992,0.002506415,0.18354715,0.004179003,1.0
1660000,1.2979661,38.84,14.940718,21.363952986628885,21.363952986628885,19.966442,0.2487481,0.00250266,0.18342204,0.004172758,1.0
1670000,1.2983068,39.717213114754095,14.9227705,22.377276610841555,22.377276610841555,None,None,None,None,None,1.0
1680000,1.2988689,40.7,14.795707,22.1163391366601,22.1163391366601,19.61735,0.25752094,0.0024989014,0.18329671,0.0041665058,1.0
1690000,1.2988958,40.02469135802469,15.224257,22.276918787936694,22.276918787936694,20.677862,0.25849232,0.0024951352,0.18317121,0.0041602417,1.0
1700000,1.2986345,39.39676113360324,15.028675,21.89560746569787,21.89560746569787,20.121923,0.23920356,0.0024913354,0.1830445,0.0041539217,1.0
1710000,1.2981085,39.703252032520325,15.215723,22.471984613717087,22.471984613717087,21.949343,0.22957888,0.0024875517,0.18291841,0.0041476274,1.0
1720000,1.2975876,40.045081967213115,15.076259,21.669257391427383,21.669257391427383,None,None,None,None,None,1.0
1730000,1.2974083,41.73076923076923,15.045043,23.905000835911842,23.905000835911842,21.724714,0.25768775,0.002483771,0.18279234,0.004141339,1.0
1740000,1.2978193,41.06751054852321,15.162271,23.154166749509578,23.154166749509578,17.718933,0.1889083,0.0024798575,0.18266194,0.004134828,1.0
1750000,1.2975922,41.90128755364807,15.577358,24.32794002862447,24.32794002862447,19.042511,0.19401279,0.002475941,0.18253139,0.0041283155,1.0
1760000,1.2958841,40.89328063241107,15.301147,23.278895828936058,23.278895828936058,19.268568,0.21725926,0.0024720605,0.18240206,0.0041218614,1.0
1770000,1.2971306,40.59375,15.221275,23.001206905142336,23.001206905142336,None,None,None,None,None,1.0
1780000,1.297118,43.00440528634361,15.35115,24.6546001597123,24.6546001597123,19.34785,0.22488768,0.002468198,0.1822733,0.004115435,1.0
1790000,1.297665,40.06172839506173,15.433732,23.089793609791116,23.089793609791116,19.573164,0.1904798,0.0024642583,0.18214193,0.004108884,1.0
1800000,1.2987239,39.283400809716596,15.608735,22.83909020020116,22.83909020020116,22.525505,0.23943828,0.002460525,0.18201748,0.004102672,1.0
1810000,1.2994912,40.53361344537815,15.683104,24.040009137739737,24.040009137739737,None,None,None,None,None,1.0
1820000,1.3000287,40.641666666666666,15.68297,23.792929527163505,23.792929527163505,20.617527,0.20756485,0.0024566853,0.1818895,0.004096286,1.0
1830000,1.299193,39.885714285714286,15.408927,23.256939570757808,23.256939570757808,22.211985,0.22477958,0.0024528478,0.18176161,0.0040899017,1.0
1840000,1.2984856,40.903361344537814,15.999694,24.599523842835627,24.599523842835627,21.235474,0.21987227,0.0024490557,0.18163522,0.0040835952,1.0
1850000,1.2982948,40.95983935742972,16.101002,24.25135467017545,24.25135467017545,21.498203,0.2509089,0.0024451592,0.18150526,0.004077114,1.0
1860000,1.2963694,42.69266055045872,16.101809,25.434195706677748,25.434195706677748,None,None,None,None,None,1.0
1870000,1.2966686,40.64016736401673,16.239256,24.011126766560977,24.011126766560977,23.287476,0.21169719,0.0024413029,0.1813768,0.0040707,1.0
1880000,1.297131,42.41304347826087,16.788416,25.835824253507283,25.835824253507283,22.471272,0.23714317,0.0024374076,0.1812469,0.0040642223,1.0
1890000,1.2972909,41.22362869198312,16.50552,24.843885307070575,24.843885307070575,22.83129,0.23689945,0.0024335266,0.18111756,0.0040577664,1.0
1900000,1.295316,42.69298245614035,16.834267,25.874194509597846,25.874194509597846,None,None,None,None,None,1.0
1910000,1.2957232,41.952586206896555,16.776339,24.490476539206607,24.490476539206607,22.161884,0.22115524,0.0024296248,0.18098746,0.0040512756,1.0
1920000,1.2967305,41.25423728813559,17.084538,25.750097292888015,25.750097292888015,27.069586,0.25980175,0.002425825,0.18086086,0.0040449556,1.0
