2020-05-15 01:48:20 INFO [stats.py:111] Walker: Step: 370000. Time Elapsed: 763.762 s Mean Reward: 1.502. Std of Reward: 3.524. Training.
2020-05-15 01:48:40 INFO [stats.py:111] Walker: Step: 380000. Time Elapsed: 783.538 s Mean Reward: 1.906. Std of Reward: 3.523. Training.
2020-05-15 01:49:03 INFO [stats.py:111] Walker: Step: 390000. Time Elapsed: 806.121 s Mean Reward: 2.238. Std of Reward: 3.830. Training.
2020-05-15 01:49:22 INFO [stats.py:111] Walker: Step: 400000. Time Elapsed: 825.253 s Mean Reward: 2.432. Std of Reward: 3.491. Training.
2020-05-15 01:49:41 INFO [stats.py:111] Walker: Step: 410000. Time Elapsed: 844.731 s Mean Reward: 2.752. Std of Reward: 3.530. Training.
2020-05-15 01:50:01 INFO [stats.py:111] Walker: Step: 420000. Time Elapsed: 864.319 s Mean Reward: 2.825. Std of Reward: 3.531. Training.
2020-05-15 01:50:20 INFO [stats.py:111] Walker: Step: 430000. Time Elapsed: 883.680 s Mean Reward: 3.303. Std of Reward: 3.601. Training.
2020-05-15 01:50:40 INFO [stats.py:111] Walker: Step: 440000. Time Elapsed: 903.148 s Mean Reward: 3.413. Std of Reward: 3.798. Training.
2020-05-15 01:51:01 INFO [stats.py:111] Walker: Step: 450000. Time Elapsed: 924.719 s Mean Reward: 3.592. Std of Reward: 3.916. Training.
2020-05-15 01:51:21 INFO [stats.py:111] Walker: Step: 460000. Time Elapsed: 944.547 s Mean Reward: 3.891. Std of Reward: 3.586. Training.
2020-05-15 01:51:43 INFO [stats.py:111] Walker: Step: 470000. Time Elapsed: 966.649 s Mean Reward: 3.590. Std of Reward: 3.606. Training.
2020-05-15 01:52:02 INFO [stats.py:111] Walker: Step: 480000. Time Elapsed: 985.739 s Mean Reward: 3.812. Std of Reward: 4.001. Training.
2020-05-15 01:52:22 INFO [stats.py:111] Walker: Step: 490000. Time Elapsed: 1005.171 s Mean Reward: 3.955. Std of Reward: 3.791. Training.
2020-05-15 01:52:41 INFO [stats.py:111] Walker: Step: 500000. Time Elapsed: 1024.709 s Mean Reward: 4.010. Std of Reward: 3.612. Training.
2020-05-15 01:53:02 INFO [stats.py:111] Walker: Step: 510000. Time Elapsed: 1045.719 s Mean Reward: 4.149. Std of Reward: 3.832. Training.
2020-05-15 01:53:22 INFO [stats.py:111] Walker: Step: 520000. Time Elapsed: 1065.640 s Mean Reward: 4.632. Std of Reward: 3.624. Training.
2020-05-15 01:53:42 INFO [stats.py:111] Walker: Step: 530000. Time Elapsed: 1085.447 s Mean Reward: 4.592. Std of Reward: 3.801. Training.
2020-05-15 01:54:02 INFO [stats.py:111] Walker: Step: 540000. Time Elapsed: 1105.110 s Mean Reward: 4.682. Std of Reward: 3.994. Training.
2020-05-15 01:54:24 INFO [stats.py:111] Walker: Step: 550000. Time Elapsed: 1127.210 s Mean Reward: 4.957. Std of Reward: 3.955. Training.
2020-05-15 01:54:44 INFO [stats.py:111] Walker: Step: 560000. Time Elapsed: 1147.678 s Mean Reward: 4.805. Std of Reward: 3.763. Training.
2020-05-15 01:55:04 INFO [stats.py:111] Walker: Step: 570000. Time Elapsed: 1167.161 s Mean Reward: 4.674. Std of Reward: 3.705. Training.
2020-05-15 01:55:24 INFO [stats.py:111] Walker: Step: 580000. Time Elapsed: 1187.077 s Mean Reward: 4.955. Std of Reward: 3.723. Training.
2020-05-15 01:55:44 INFO [stats.py:111] Walker: Step: 590000. Time Elapsed: 1206.901 s Mean Reward: 4.661. Std of Reward: 3.630. Training.
2020-05-15 01:56:03 INFO [stats.py:111] Walker: Step: 600000. Time Elapsed: 1226.317 s Mean Reward: 5.015. Std of Reward: 3.859. Training.
