Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
3000,1.4189385,24.428571428571427,0.13014747,-5.956822814577717,-5.956822814577717,1.0
6000,1.4189385,24.347457627118644,0.14336978,-5.522766703266209,-5.522766703266209,1.0
9000,1.4189384,23.966666666666665,0.14679769,-5.861098044117292,-5.861098044117292,1.0
12000,1.4189384,23.966666666666665,0.12681831,-5.902102893590927,-5.902102893590927,1.0
15000,1.4189384,23.26829268292683,0.15630186,-5.341094886102984,-5.341094886102984,1.0
18000,1.4189386,23.75206611570248,0.15753555,-5.236347336907032,-5.236347336907032,1.0
21000,1.4188852,25.32758620689655,0.040448736,-5.615158792090627,-5.615158792090627,1.0
24000,1.4183662,23.39669421487603,-0.5303402,-5.604076122083971,-5.604076122083971,1.0
27000,1.4183664,22.904,-0.5224679,-5.554852704048157,-5.554852704048157,1.0
30000,1.4183664,24.016666666666666,-0.56091017,-6.321777530511221,-6.321777530511221,1.0
33000,1.4183663,23.540983606557376,-0.524513,-5.508629801820536,-5.508629801820536,1.0
36000,1.4183664,24.26050420168067,-0.5637986,-5.674099628163987,-5.674099628163987,1.0
39000,1.4183662,24.252100840336134,-0.5352372,-5.793581737189734,-5.793581737189734,1.0
42000,1.4183458,24.218487394957982,-0.7540088,-5.6503503573041005,-5.6503503573041005,1.0
45000,1.4182928,23.317073170731707,-1.2521287,-5.729209079857795,-5.729209079857795,1.0
48000,1.4182928,24.152542372881356,-1.2458388,-5.222565613055633,-5.222565613055633,1.0
51000,1.4182928,24.252100840336134,-1.2285087,-5.570156652887328,-5.570156652887328,1.0
54000,1.4182928,23.768595041322314,-1.2529379,-5.253489095810031,-5.253489095810031,1.0
57000,1.4182929,23.51219512195122,-1.2790923,-5.4834914866501725,-5.4834914866501725,1.0
60000,1.4182929,24.341666666666665,-1.2370273,-5.01915111442407,-5.01915111442407,1.0
63000,1.4181089,25.061946902654867,-1.4799109,-5.601976479049277,-5.601976479049277,1.0
66000,1.4177835,23.71311475409836,-1.7621251,-5.035537976710523,-5.035537976710523,1.0
69000,1.4177833,23.598360655737704,-1.7562809,-4.826142078540364,-4.826142078540364,1.0
72000,1.4177833,24.09090909090909,-1.7843883,-5.290030592236637,-5.290030592236637,1.0
75000,1.4177833,24.050847457627118,-1.8027201,-5.592824410584013,-5.592824410584013,1.0
78000,1.4177834,23.85123966942149,-1.8227152,-5.625913816050065,-5.625913816050065,1.0
81000,1.4177834,25.17543859649123,-1.7504083,-5.42046832829191,-5.42046832829191,1.0
84000,1.4175746,22.69291338582677,-2.0676146,-5.10850147750434,-5.10850147750434,1.0
87000,1.4174126,25.104347826086958,-2.1630907,-5.436414631035017,-5.436414631035017,1.0
90000,1.4174128,23.68595041322314,-2.1745684,-4.930402741451894,-4.930402741451894,1.0
93000,1.4174125,22.64566929133858,-2.1744385,-4.888036295184939,-4.888036295184939,1.0
96000,1.4174125,24.26890756302521,-2.2012649,-5.081607602223628,-5.081607602223628,1.0
99000,1.4174125,24.279661016949152,-2.145185,-4.85669529336994,-4.85669529336994,1.0
102000,1.4174126,24.483050847457626,-2.1510184,-5.406456612934501,-5.406456612934501,1.0
105000,1.4170872,25.821428571428573,-2.3632889,-5.062682571155684,-5.062682571155684,1.0
