Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
350000,1.396538,26.963788300835656,0.51525813,3.600560945222637,3.600560945222637,2.2287903,0.24788931,0.0012640699,0.14213565,0.00211257,1.0
360000,1.3947523,27.002808988764045,0.48207903,3.732974094202679,3.732974094202679,2.150138,0.2862459,0.0012186802,0.14062266,0.0020370712,1.0
370000,1.3920459,27.064606741573034,0.53579843,3.9250721241650957,3.9250721241650957,2.1744165,0.34711266,0.0011737001,0.13912337,0.0019622545,1.0
380000,1.3896023,27.162921348314608,0.56856537,3.905625171498971,3.905625171498971,2.07435,0.3417325,0.00112948,0.13764933,0.0018887012,1.0
390000,1.3867188,27.20113314447592,0.9043108,4.447782458306032,4.447782458306032,2.3629773,0.2792121,0.0010840403,0.13613465,0.00181312,1.0
400000,1.3839033,27.3314447592068,0.97608095,4.6007779987776924,4.6007779987776924,2.3442304,0.2830187,0.0010387751,0.13462585,0.0017378291,1.0
410000,1.3809516,27.50997150997151,0.97995,4.5666366781604255,4.5666366781604255,2.0922682,0.34087327,0.0009937101,0.13312367,0.0016628712,1.0
420000,1.3777897,27.98314606741573,1.1869498,5.216244191451128,5.216244191451128,2.3786345,0.3186797,0.00092454755,0.13081825,0.0015478306,1.0
430000,1.3746861,27.331378299120235,1.1584253,4.712480197209475,4.712480197209475,2.2329764,0.23639402,0.00085637515,0.12854582,0.0014344372,1.0
440000,1.373091,28.531157270029674,1.3802309,5.399495479279914,5.399495479279914,2.512179,0.32462254,0.0008088252,0.12696081,0.0013553457,1.0
450000,1.3706907,27.46153846153846,1.48961,5.430484152417577,5.430484152417577,2.457649,0.26732925,0.00076289027,0.12542966,0.0012789404,1.0
460000,1.3685061,28.545722713864308,1.4886469,5.502116327088843,5.502116327088843,2.4557347,0.26447532,0.00071608514,0.12386949,0.0012010882,1.0
470000,1.3664416,27.612068965517242,1.6895524,5.685687443246814,5.685687443246814,2.6374757,0.26569673,0.00067032,0.122344,0.0011249655,1.0
480000,1.3650432,27.968115942028984,1.698987,5.756148636341095,5.756148636341095,2.4009821,0.24325746,0.0006233752,0.120779194,0.0010468805,1.0
490000,1.3637228,28.069767441860463,1.7245306,5.814834644801395,5.814834644801395,2.3778105,0.2713445,0.0005778053,0.119260155,0.0009710824,1.0
500000,1.3619353,28.040697674418606,1.8071958,5.918903662714848,5.918903662714848,2.9481962,0.25636134,0.00053041027,0.11768033,0.0008922486,1.0
510000,1.3605475,28.62908011869436,1.9663093,6.174791972136356,6.174791972136356,2.676803,0.22331266,0.00048359498,0.11611984,0.0008143797,1.0
520000,1.3593665,29.154078549848943,2.0576332,6.624347206148856,6.624347206148856,3.012722,0.2534512,0.0004358652,0.11452885,0.0007349888,1.0
530000,1.3582424,28.107558139534884,2.1099753,6.390084691172422,6.390084691172422,2.9615145,0.27812222,0.00038812502,0.11293749,0.00065558095,1.0
540000,1.3569453,28.949101796407184,2.0950947,6.3151791739963485,6.3151791739963485,2.9828324,0.2567898,0.0003413901,0.11137965,0.00057784526,1.0
550000,1.3564093,28.43235294117647,2.0749938,6.588302341629477,6.588302341629477,2.8064287,0.1915669,0.00029364013,0.109787986,0.0004984213,1.0
560000,1.3558367,29.227963525835865,2.0925438,6.5350115573767456,6.5350115573767456,2.9135928,0.28610533,0.00024618008,0.108206004,0.00041947918,1.0
570000,1.3551729,29.120481927710845,2.091987,6.576207494879344,6.576207494879344,2.959586,0.22293386,0.0001977002,0.10659001,0.00033884114,1.0
580000,1.354595,29.64516129032258,2.2745578,7.209501013704917,7.209501013704917,3.2175345,0.24919017,0.0001252201,0.104174,0.00021828257,1.0
590000,1.354026,28.63914373088685,2.246637,6.664155072911203,6.664155072911203,2.9918704,0.21116774,5.3570064e-05,0.10178567,9.9104735e-05,1.0
600000,1.35372,29.369230769230768,2.3803492,7.396334535445123,7.396334535445123,3.270879,0.2615749,5.020122e-06,0.10016732,1.8349969e-05,1.0
