Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
3000,1.4189385,24.266666666666666,-0.2850229,-5.366645076695611,-5.366645076695611,1.0
6000,1.4189384,23.775,-0.27307603,-5.854393446445465,-5.854393446445465,1.0
9000,1.4189385,24.05,-0.3089032,-5.7626714219649635,-5.7626714219649635,1.0
12000,1.4189385,23.672131147540984,-0.27456954,-5.920828272084721,-5.920828272084721,1.0
15000,1.4189384,24.586206896551722,-0.28161687,-5.859658738486787,-5.859658738486787,1.0
18000,1.4189385,24.572649572649574,-0.3009141,-5.711768473824884,-5.711768473824884,1.0
21000,1.4216497,22.2109375,-0.6453051,-5.406658685484598,-5.406658685484598,1.0
24000,1.4658668,14.045,-1.572883,-4.373396575450897,-4.373396575450897,1.0
27000,1.4658669,13.02803738317757,-1.4938686,-4.253745577881269,-4.253745577881269,1.0
30000,1.4658669,12.901869158878505,-1.4511312,-4.055933934034303,-4.055933934034303,1.0
33000,1.4658669,12.522522522522523,-1.4289466,-4.059406700971964,-4.059406700971964,1.0
36000,1.4658669,12.67579908675799,-1.4432094,-4.065097214968781,-4.065097214968781,1.0
39000,1.4658669,12.660633484162895,-1.4118164,-4.26109810679207,-4.26109810679207,1.0
42000,1.4842511,13.935,-1.4189334,-3.7124755063652994,-3.7124755063652994,1.0
45000,1.5353897,13.763546798029557,-1.2397949,-1.6850413070817298,-1.6850413070817298,1.0
48000,1.5353898,14.196969696969697,-1.2969955,-1.9905501579997515,-1.9905501579997515,1.0
51000,1.5353897,14.055276381909549,-1.3324585,-1.9808168408259674,-1.9808168408259674,1.0
54000,1.5353897,13.900497512437811,-1.320885,-1.985083048319935,-1.985083048319935,1.0
57000,1.5353897,14.01,-1.345324,-2.1740231904387475,-2.1740231904387475,1.0
60000,1.5353898,13.798029556650246,-1.3477707,-2.042949347660459,-2.042949347660459,1.0
63000,1.5571375,14.316326530612244,-1.3545027,-1.7690014261372236,-1.7690014261372236,1.0
66000,1.5848923,14.157360406091371,-1.2965642,-1.6190728090628228,-1.6190728090628228,1.0
69000,1.5848924,14.207070707070708,-1.280856,-1.5037278950516948,-1.5037278950516948,1.0
72000,1.5848925,13.959798994974875,-1.2916288,-1.567623660415411,-1.567623660415411,1.0
75000,1.5848925,13.92,-1.2884054,-1.59523080652626,-1.59523080652626,1.0
78000,1.5848925,13.980099502487562,-1.3036292,-1.772183527697378,-1.772183527697378,1.0
81000,1.5848925,14.015,-1.3195187,-1.942209400087595,-1.942209400087595,1.0
84000,1.6120619,12.55656108597285,-0.987923,0.3614205960774314,0.3614205960774314,1.0
87000,1.6292646,11.995652173913044,-0.82047206,1.3935353425674109,1.3935353425674109,1.0
90000,1.6292645,12.185840707964601,-0.8094738,1.4806570843978075,1.4806570843978075,1.0
93000,1.6292646,11.978260869565217,-0.79992455,1.4430935166098855,1.4430935166098855,1.0
96000,1.6292646,11.987012987012987,-0.79498863,1.4483149296793587,1.4483149296793587,1.0
99000,1.6292646,12.065217391304348,-0.8034514,1.4471328263697416,1.4471328263697416,1.0
102000,1.6292647,12.017316017316018,-0.7977861,1.3620133077427423,1.3620133077427423,1.0
105000,1.6604657,11.675213675213675,-0.25952587,1.1769721300925238,1.1769721300925238,1.0
108000,1.6687506,11.645569620253164,-0.16853902,1.142275106051803,1.142275106051803,1.0
111000,1.6687505,12.351111111111111,-0.17189813,1.2662512967321609,1.2662512967321609,1.0
114000,1.6687505,12.484304932735427,-0.17195742,1.2582858910475077,1.2582858910475077,1.0
117000,1.6687505,12.21875,-0.15647021,1.2966166906124723,1.2966166906124723,1.0
120000,1.6687505,12.210526315789474,-0.16036473,1.2818063531528439,1.2818063531528439,1.0
123000,1.669071,12.073770491803279,-0.14888182,1.375944884722693,1.375944884722693,1.0
126000,1.6944382,11.817351598173516,-0.0398567,1.4540101797022718,1.4540101797022718,1.0
129000,1.6944382,11.508333333333333,-0.03648732,1.3707200494905314,1.3707200494905314,1.0
132000,1.6944381,11.624472573839663,-0.034948472,1.3821638895489496,1.3821638895489496,1.0
135000,1.6944382,11.592436974789916,-0.038768705,1.4132696485319058,1.4132696485319058,1.0
138000,1.6944382,11.892703862660944,-0.045093548,1.4972912357088835,1.4972912357088835,1.0
141000,1.6944382,12.424107142857142,-0.06464965,1.5928980370185204,1.5928980370185204,1.0
144000,1.6965275,12.297777777777778,-0.10571301,1.446584152115716,1.446584152115716,1.0
147000,1.7121572,9.482517482517483,-0.30663967,-0.5206262740221891,-0.5206262740221891,1.0
150000,1.7121572,8.800653594771243,-0.3445479,-0.47978245452338575,-0.47978245452338575,1.0
153000,1.7121572,9.134680134680135,-0.33810416,-0.4317177648496146,-0.4317177648496146,1.0
156000,1.7121572,9.037037037037036,-0.33431163,-0.43996017691273015,-0.43996017691273015,1.0
159000,1.7121572,9.40484429065744,-0.25996453,-0.23516695680915278,-0.23516695680915278,1.0
162000,1.7121572,9.945255474452555,-0.24648196,-0.5042849881370572,-0.5042849881370572,1.0
165000,1.7189264,10.30451127819549,-0.2742534,-0.4562576126335259,-0.4562576126335259,1.0
168000,1.734684,11.458333333333334,-0.4154208,-0.2005501231799523,-0.2005501231799523,1.0
171000,1.7346841,11.577405857740585,-0.4328817,-0.27266676281286584,-0.27266676281286584,1.0
174000,1.7346841,11.349794238683128,-0.42660797,-0.22302394884603996,-0.22302394884603996,1.0
177000,1.734684,10.94047619047619,-0.4279017,-0.19125566266447425,-0.19125566266447425,1.0
180000,1.734684,11.146938775510204,-0.44165516,-0.2564172924530168,-0.2564172924530168,1.0
183000,1.7346841,11.917748917748918,-0.46204185,-0.4586158162022865,-0.4586158162022865,1.0
186000,1.7468231,10.896,-0.46286693,-0.20591121615166683,-0.20591121615166683,1.0
189000,1.7600011,10.014705882352942,-0.42762616,-0.14050463970531435,-0.14050463970531435,1.0
192000,1.7600013,9.536842105263158,-0.41717485,-0.2385392077136458,-0.2385392077136458,1.0
195000,1.7600012,10.186567164179104,-0.4601564,-0.10357224331912498,-0.10357224331912498,1.0
198000,1.7600013,9.556338028169014,-0.43920285,-0.26554990433891057,-0.26554990433891057,1.0
201000,1.7600012,9.798561151079136,-0.45480084,-0.29687898761505704,-0.29687898761505704,1.0
204000,1.7600013,10.077777777777778,-0.45675737,-0.28153063230408953,-0.28153063230408953,1.0
207000,1.7835982,11.948275862068966,-0.60940725,-0.7086963176984211,-0.7086963176984211,1.0
210000,1.796667,12.86574074074074,-0.64155877,-0.7056253371691262,-0.7056253371691262,1.0
213000,1.7966671,13.261904761904763,-0.68844795,-1.0230821813855853,-1.0230821813855853,1.0
216000,1.796667,13.004694835680752,-0.67337424,-0.885189467919207,-0.885189467919207,1.0
219000,1.796667,13.023364485981308,-0.67472905,-1.0073547615347622,-1.0073547615347622,1.0
